clips	text	text_process	pictos	tokens
cefc-cfpb-1200-2-189	ouais ça j'imagine que	oui ça j'imagine que	[5584, 6906, 6632, 37062, 11351]	oui celle-là me imaginer que
cefc-cfpb-1200-2-1170	la la complexité du euh du système c'est que euh il y a plus ou moins euh	la la complexité du euh du système c'est que euh il y a plus ou moins euh	[8476, 31888, 7074, 21906, 7095, 36480, 11351, 9001, 5508, 11317, 5512]	le complexité de gouvernement celui-là être que il_y_a plus_ ou minimum
cefc-cfpb-1200-2-1362	et euh pas con non plus hein	et euh pas con non plus hein	[11399, 5526, 7064, 3417]	et non avec !
cefc-cfpb-1200-2-1090	donc c'est vrai qu'il faut euh	donc c'est vrai qu'il faut euh	[7095, 36480, 5584, 11351, 15523]	celui-là être oui que devoir
cefc-cfpb-1200-2-173	il y a quand même pas mal de parcs euh	il y a quand même pas mal de parcs euh	[9001, 5526, 5521, 2434]	il_y_a non beaucoup jardins
cefc-cfpb-1200-2-1254	et puis je me suis inscrit à horta et pus euh	et puis je me suis inscrit à horta et pus euh	[9839, 6632, 9901, 7041, 12333, 11399, 35949]	passé me enregistrement à association_à_but_non_lucratif et pouvoir
cefc-cfpb-1200-2-620	euh bon il y a aussi le fait qu'il y a il y a une école européenne à wolluwé-saint-lambert	euh bon il y a aussi le fait qu'il y a il y a une école européenne à wolluwé-saint-lambert	[34641, 9001, 8476, 16037, 11351, 9001, 8474, 3082, 5468, 7041, 2704]	exact il_y_a le bureau_d'informations que il_y_a une école europe à ville
cefc-cfpb-1200-2-1622	même si c'est pour de la musique ou quoi euh on a aussi euh pas mal de choses	même si c'est pour de la musique ou quoi euh on a aussi euh pas mal de choses	[4667, 28359, 7095, 36480, 7194, 7074, 8476, 24791, 11317, 22620, 31672, 32761, 5521, 11318]	même si celui-là être pour de le musique ou quoi nous avoir beaucoup truc
cefc-cfpb-1200-2-193	mais ici on a toute façon euh en dehors de bruxelles j moi	mais ici on a toute façon euh en dehors de bruxelles j moi	[11377, 5382, 31672, 32761, 5596, 5475, 7074, 23769, 6632]	alors_que ici nous avoir tout dehors de bruxelles me
cefc-cfpb-1200-2-431	et euh ah ouais ouais ouais ouais	et euh ah oui oui oui oui	[11399, 5584]	et oui
cefc-cfpb-1200-2-1058	la hollande ou copenhague ou des choses comme ça euh euh qui sont euh des villes toutes plates	la hollande ou copenhague ou des choses comme ça euh euh qui sont euh des villes toutes plates	[8476, 29568, 11317, 2704, 11317, 5374, 11318, 12313, 6906, 11351, 36480, 5374, 2704, 5596, 37065]	le néerlandais ou ville ou plusieurs truc comme celle-là que être plusieurs ville tout plat
cefc-cfpb-1200-2-236	ouais il y a des endroits où je pourrais aller bê euh	oui il y a des endroits où je pourrais aller bê euh	[5584, 9001, 5374, 9819, 7764, 6632, 35949, 8142, 2704]	oui il_y_a plusieurs place où me pouvoir aller ville
cefc-cfpb-1200-2-1151	c'est juste bè les autres euh	c'est juste bè les autres euh	[7095, 36480, 21381, 8477, 17056]	celui-là être juste les autres
cefc-cfpb-1200-2-1396	si tu veux t'en sortir euh	si tu veux t'en sortir euh	[28359, 6625, 5441, 11709, 5568]	si toi vouloir au sortir
cefc-cfpb-1200-2-1433_1	m m m			
cefc-cfpb-1200-2-722	bon majoritairement francophones	bon majoritairement francophones	[34641]	exact
cefc-cfpb-1200-2-233	oui oui je connais relativement bien euh	oui oui je connais relativement bien euh	[5584, 16885, 5397]	oui savoir heureusement
cefc-cfpb-1200-2-1310	bien voilà ouais tout doucement hein	bien voilà oui tout doucement hein	[5397, 5584, 4676]	heureusement oui doucement
cefc-cfpb-1200-2-594	et donc ça donne une certaine euh flexibilité certaine ouverture	et donc ça donne une certaine euh flexibilité certaine ouverture	[11399, 6906, 17040, 8474, 37236, 37236, 6036]	et celle-là donner une vérité vérité trou
cefc-cfpb-1200-2-1413	quand même c'est chapeau hein	quand même c'est chapeau hein	[7095, 36480, 2572]	celui-là être chapeau
cefc-cfpb-1200-2-861	j j'ai pas de euh m des exemples particuliers ou frappants de de différences de langages	j j'ai pas de euh m des exemples particuliers ou frappants de de différences de langages	[6632, 32761, 5526, 7074, 5374, 16705, 32588, 11317, 7074, 32792, 7074, 32546]	me avoir non de plusieurs expliquer personnel ou de disparité de langage
cefc-cfpb-1200-2-727	je reviens d'ailleurs chez un client euh néérlandophone hein	je reviens d'ailleurs chez un client euh néérlandophone hein	[6632, 6630, 2627, 28665]	me retourner un client
cefc-cfpb-1200-2-1231	m c'est bien de ce qu'on veut	m c'est bien de ce qu'on veut	[7095, 36480, 5397, 7074, 7095, 11351, 31672, 5441]	celui-là être heureusement de celui-là que nous vouloir
cefc-cfpb-1200-2-1433_2	m m			
cefc-cfpb-1200-2-3	il a déjà tenu quatre secondes	il a déjà tenu quatre secondes	[9839, 6480, 32761, 2630, 29104]	passé il avoir quatre seconde
cefc-cfpb-1200-2-1707	en point de vue du temps libre euh	en point de vue du temps libre euh	[11709, 27889, 7074, 11653]	au panorama de loisir
cefc-cfpb-1200-2-1364	et euh et puis euh bon par contre euh il y a un des euh autres associés avec qui euh le le courant passait euh plus qu'avec les autres et puis un jour	et euh et puis euh bon par contre euh il y a un des euh autres associés avec qui euh le le courant passait euh plus qu'avec les autres et puis un jour	[11399, 34641, 9839, 11377, 9001, 2627, 7074, 17056, 7064, 11351, 8476, 9848, 31999, 5508, 11351, 7064, 8477, 17056, 2627, 37371]	et exact passé alors_que il_y_a un de autres avec que le courant passer plus_ que avec les autres un jour
cefc-cfpb-1200-2-580	ou bien bien je suis prêt à même déménager ailleurs	ou bien bien je suis prêt à même déménager ailleurs	[11317, 5397, 32820, 7041, 4667, 38822]	ou heureusement je_suis_prêt à même déménagement
cefc-cfpb-1200-2-899	c'est pour les autres	c'est pour les autres	[7095, 36480, 7194, 8477, 17056]	celui-là être pour les autres
cefc-cfpb-1200-2-544	ils avancent euh et ils créent euh des choses bon pour d'autres euh	ils avancent euh et ils créent euh des choses bon pour d'autres euh	[7032, 2432, 11399, 7032, 11698, 5374, 11318, 34641, 7194, 7074, 17056]	ils partir et ils produire plusieurs truc exact pour de autres
cefc-cfpb-1200-2-614	euh du du changement mais c'est vrai que bon	euh du du changement mais c'est vrai que bon	[11712, 7074, 31955, 11377, 7095, 36480, 5584, 11351, 34641]	du de changement alors_que celui-là être oui que exact
cefc-cfpb-1200-2-1225	mais bon donc euh bè moi j'ai euh	mais bon donc euh bè moi j'ai euh	[6632, 32761]	me avoir
cefc-cfpb-1200-2-1247	et puis c'est vrai que les les écoles j'ai pas bah	et puis c'est vrai que les les écoles j'ai pas bah	[7095, 36480, 5584, 11351, 8477, 3082, 6632, 32761, 5526]	celui-là être oui que les école me avoir non
cefc-cfpb-1200-2-1439	euh bah je prends pas de rendez-vous	euh bah je prends pas de rendez-vous	[6632, 10148, 5526, 7074, 16165]	me prendre non de rendez-vous
cefc-cfpb-1200-2-570	la multu multi euh culturalité euh boh	la multu multi euh culturalité euh boh	[8476, 2704, 8693, 29728]	le ville société haïti
cefc-cfpb-1200-2-264	mais euh euh mais c'est quand-même	mais euh euh mais c'est quand-même	[11377, 7095, 36480, 32874, 4667]	alors_que celui-là être quand même
cefc-cfpb-1200-2-1351	bon maintenant euh on va arrêter ici	bon maintenant euh on va arrêter ici	[34641, 32747, 9829, 31672, 27393, 5382]	exact maintenant prochain nous arrêter ici
cefc-cfpb-1200-2-1491	il passe euh et tout	il passe euh et tout	[6480, 31999, 11399, 5596]	il passer et tout
cefc-cfpb-1200-2-1501	ouais il faut pas être dans la misère	oui il faut pas être dans la misère	[5584, 15523, 36480, 5526, 7034, 8476, 15519]	oui devoir être non dans le misère
cefc-cfpb-1200-2-565	bon j'pense c'est quelqu'un qui est euh relativement euh flexible ouvert	bon j'pense c'est quelqu'un qui est euh relativement euh flexible ouvert	[34641, 6632, 38796, 7095, 36480, 37779, 11351, 36480, 24055, 36309]	exact me penser celui-là être quelqu'un que être flexible ouvert
cefc-cfpb-1200-2-124	et il y a tout des ateliers euh artistiques	et il y a tout des ateliers euh artistiques	[11399, 9001, 5596, 7074, 6225]	et il_y_a tout de ateliers
cefc-cfpb-1200-2-1590	ouais donc euh un peu petite mais	oui donc euh un peu petite mais	[5584, 29105, 4716, 11377]	oui seconde petit alors_que
cefc-cfpb-1200-2-29	euh mes grands-parents d'ailleurs euh la la rue où on habite euh actuellement mes grands-parents et arrières-grands-parents ont habité là côté maternel	euh mes grands-parents d'ailleurs euh la la rue où on habite euh actuellement mes grands-parents et arrières-grands-parents ont habité là côté maternel	[12266, 30482, 8476, 2299, 7764, 9839, 31672, 7302, 9848, 12266, 30482, 11399, 11728, 7302, 5375, 5367, 2458]	mes grands-parents le rue où passé nous habiter courant mes grands-parents et adoption habiter là à_côté_de maman
cefc-cfpb-1200-2-1306	donc tu as des gens qui travaillent pour euh pour toi là	donc tu as des gens qui travaillent pour euh pour toi là	[6625, 32761, 5374, 38444, 11351, 6624, 7194, 6625, 5375]	toi avoir plusieurs gens que travailler pour toi là
cefc-cfpb-1200-2-533	euh c'est peut-être un mixte des deux en fait euh	euh c'est peut-être un mixte des deux en fait euh	[7095, 36480, 2627, 30776, 7074, 2628]	celui-là être un test_d’allergie de deux
cefc-cfpb-1200-2-602	quand tu te promènes en rue je sais pas	quand tu te promènes en rue je sais pas	[32874, 6625, 38286, 11709, 2299, 5526]	quand toi se_promener au rue non
cefc-cfpb-1200-2-1676	et euh bon par manque de temps là	et euh bon par manque de temps là	[11399, 34641, 7212, 32360, 7074, 22631, 5375]	et exact par manquer de époque là
cefc-cfpb-1200-2-1686	enfin il y a toujours le le focus	enfin il y a toujours le le focus	[9001, 17322, 8476]	il_y_a chaque_fois le
cefc-cfpb-1200-2-299	mais alors jamais jamais jamais habiter	mais alors jamais jamais jamais habiter	[11377, 5527, 7302]	alors_que jamais habiter
cefc-cfpb-1200-2-1515	ça c'est des conditions hein	ça c'est des conditions hein	[6906, 7095, 36480, 5374, 32362]	celle-là celui-là être plusieurs hommes
cefc-cfpb-1200-2-1124	euh magasins de proximité les écoles euh	euh magasins de proximité les écoles euh	[9116, 7074, 5367, 8477, 3082]	magasin de à_côté_de les école
cefc-cfpb-1200-2-1395	mais bon par contre ça ça génère un nombre d'heures euh par mois	mais bon par contre ça ça génère un nombre d'heures euh par mois	[11377, 6906, 2627, 24731, 7074, 7129, 7212, 37724]	alors_que celle-là un combien de heure par mois
cefc-cfpb-1200-2-9	voilà alors denis toi tu es où à bruxelles en fait	voilà alors denis toi tu es où à bruxelles en fait	[36935, 6625, 36480, 7764, 7041, 23769, 3417]	haut_du_corps toi être où à bruxelles !
cefc-cfpb-1200-2-397	et ça peut être des événements ponctuels ou répétitifs ou	et ça peut être des événements ponctuels ou répétitifs ou	[11399, 6906, 35949, 36480, 5374, 21401, 27385, 11317, 11317]	et celle-là pouvoir être plusieurs aventure fois ou ou
cefc-cfpb-1200-2-313	mais c'est plus tout ce qui est le le nord et toute l'autre bretelle euh ouest	mais c'est plus tout ce qui est le le nord et toute l'autre bretelle euh ouest	[11377, 7095, 36480, 5508, 5596, 7095, 11351, 36480, 8476, 8178, 11399, 5596, 8476, 17054, 32582, 8179]	alors_que celui-là être plus_ tout celui-là que être le nord et tout le autre objets ouest
cefc-cfpb-1200-2-1077	tu t'en fous	tu t'en fous	[6625, 11709, 32761]	toi au avoir
cefc-cfpb-1200-2-174	il y a il y a le parc malouaussi ou euh l'étang euh pour les enfants assez euh	il y a il y a le parc malouaussi ou euh l'étang euh pour les enfants assez euh	[9001, 8476, 2704, 11317, 8476, 6022, 7194, 8477, 6975]	il_y_a le ville ou le lac pour les enfants
cefc-cfpb-1200-2-394	tu as pas trouvé de réponse	tu as pas trouvé de réponse	[9839, 6625, 24742, 5526, 7074, 37711]	passé toi trouver non de réponse
cefc-cfpb-1200-2-749	si j'ai des projets à l'étranger pour euh	si j'ai des projets à l'étranger pour euh	[28359, 6632, 32761, 5374, 6531, 7041, 8476, 9853, 7194]	si me avoir plusieurs inventer à le méconnu pour
cefc-cfpb-1200-2-1546_2	m m			
cefc-cfpb-1200-2-1419	moi j'ai j'ai pas la patience là euh pour pleins trucs	moi j'ai j'ai pas la patience là euh pour pleins trucs	[6632, 32761, 6632, 32761, 5526, 8476, 36563, 5375, 7194, 4688, 11318]	me avoir me avoir non le patience là pour pleins truc
cefc-cfpb-1200-2-1704	ouais ouais ouais	oui oui oui	[5584]	oui
cefc-cfpb-1200-2-1679	ouais de vices euh de vifs l'express euh que euh j'avais pas encore euh pas vraiment lu	oui de vices euh de vifs l'express euh que euh j'avais pas encore euh pas vraiment lu	[5584, 7074, 37792, 7074, 8476, 37779, 11351, 9839, 6632, 32761, 5526, 37163, 5526, 31680]	oui de menteur de le quelqu'un que passé me avoir non une_autre_fois non lire
cefc-cfpb-1200-2-1583	ils commencent à faire des activités	ils commencent à faire des activités	[7032, 5431, 7041, 6190, 5374, 8008]	ils commencer à faire plusieurs animation
cefc-cfpb-1200-2-617	il y a beaucoup plus de de gens des communautés européennes	il y a beaucoup plus de de gens des communautés européennes	[9001, 5521, 5508, 7074, 38444, 7074, 8693, 5468]	il_y_a beaucoup plus_ de gens de société europe
cefc-cfpb-1200-2-1185	donc euh mais c'est vrai que c'est un fléau quand même hein euh ils ont euh	donc euh mais c'est vrai que c'est un fléau quand même hein euh ils ont euh	[11377, 7095, 36480, 5584, 11351, 7095, 36480, 2627, 26326, 7032, 32761]	alors_que celui-là être oui que celui-là être un fléau ils avoir
cefc-cfpb-1200-2-912	est-ce qu'il y a ce cette variation à bruxelles	est-ce qu'il y a ce cette variation à bruxelles	[3418, 9001, 7095, 8476, 11164, 7041, 23769]	est-ce_que il_y_a celui-là le chance à bruxelles
cefc-cfpb-1200-2-490	la flandre la wallonie bruxelles	la flandre la wallonie bruxelles	[8476, 2704, 8476, 23769]	le ville le bruxelles
cefc-cfpb-1200-2-405	ah ouais ouais vous y allez tous les ans non avec jean-charles	ah oui oui vous y allez tous les ans non avec jean-charles	[5584, 7304, 8142, 5596, 8477, 6903, 5525, 7064, 36935]	oui vous aller tout les année non avec haut_du_corps
cefc-cfpb-1200-2-952	ils ont tendance à trouver un terme français en français pour un pour tout n'importe quoi	ils ont tendance à trouver un terme français en français pour un pour tout n'importe quoi	[7032, 32761, 36480, 7041, 24742, 2627, 32765, 36367, 11709, 36367, 7194, 2627, 7194, 5596, 36449]	ils avoir être à trouver un limite français au français pour un pour tout grave
cefc-cfpb-1200-2-1384	ouais c'est pas c'est pas évident parce que c'est vrai que euh bah surtout en belgique hein euh boulot enfin euh indépendant est un statut euh pas super bien considéré	oui c'est pas c'est pas évident parce que c'est vrai que euh bah surtout en belgique hein euh boulot enfin euh indépendant est un statut euh pas super bien considéré	[5584, 7095, 36480, 5526, 9839, 7095, 36480, 32436, 11348, 7095, 36480, 5584, 11351, 11709, 8040, 7795, 30251, 36480, 2627, 8113, 38564, 34639, 12349]	oui celui-là être non passé celui-là être dur parce_que celui-là être oui que au belgique métier indépendant être un statut super pas_bien considérer
cefc-cfpb-1200-2-143_1	non non non	non non non	[5525]	non
cefc-cfpb-1200-2-134	tu tu peux aller chercher des bouquins	tu tu peux aller chercher des bouquins	[9829, 6625, 35949, 9072, 5374, 2934]	prochain toi pouvoir aller_chercher plusieurs perroquet
cefc-cfpb-1200-2-841	et euh donc il a pas switché le néerlandais	et euh donc il a pas switché le néerlandais	[11399, 9839, 6480, 27371, 5526, 8476, 29568]	et passé il bouger non le néerlandais
cefc-cfpb-1200-2-1716	si tu as des paroles pour la postérité	si tu as des paroles pour la postérité	[28359, 6625, 32761, 5374, 37340, 7194, 8476, 24523]	si toi avoir plusieurs texte pour le postérité
cefc-cfpb-1200-2-135	il y a les trois quarte concepts euh comme ça de cook&book avec des euh	il y a les trois quarte concepts euh comme ça de cook&book avec des euh	[9001, 8477, 35681, 32862, 12313, 6906, 7074, 12333, 7064, 5374]	il_y_a les 3 partager_une_idée comme celle-là de association_à_but_non_lucratif avec plusieurs
cefc-cfpb-1200-2-291	ouais enfin les grandes villes en fait et tout est relatif ouais ouais	oui enfin les grandes villes en fait et tout est relatif oui oui	[5584, 8477, 4658, 2704, 11399, 5596, 36480, 5584]	oui les grand ville et tout être oui
cefc-cfpb-1200-2-551	c'est un zinneke qui a par exemple	c'est un zinneke qui a par exemple	[7095, 36480, 2627, 36935, 11351, 32761]	celui-là être un haut_du_corps que avoir
