clips	text	text_process	pictos	tokens
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1225	on en mange moins	on en mange moins	[31672, 11709, 38413, 5512]	nous au manger minimum
cefc-clapi-commerce_boulangerie_rurale_C21_C40-869	est-ce que vous avez	est-ce que vous avez	[3418, 7304, 32761]	est-ce_que vous avoir
cefc-clapi-commerce_boulangerie_rurale_C21_C40-500	ah ouais vous avez des frais	ah oui vous avez des frais	[5584, 7304, 32761, 5374, 36384]	oui vous avoir plusieurs dépenses
cefc-clapi-commerce_boulangerie_rurale_C21_C40-915	mais il y a beaucoup de chocolat	mais il y a beaucoup de chocolat	[11377, 9001, 5521, 7074, 2334]	alors_que il_y_a beaucoup de chocolat
cefc-clapi-commerce_boulangerie_rurale_C21_C40-361	si vous voulez et ben comme vous voulez oui	si vous voulez et ben comme vous voulez oui	[28359, 7304, 5441, 11399, 12313, 7304, 5441, 5584]	si vous vouloir et comme vous vouloir oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-884	deux vingt	deux vingt	[4890, 29550]	2 vingt
cefc-clapi-commerce_boulangerie_rurale_C21_C40-840	est-ce que j'ai les sept attendez quatre-vingt comme ça	est-ce que j'ai les sept attendez quatre-vingt comme ça	[3418, 6632, 32761, 8477, 7248, 28677, 12313, 6906]	est-ce_que me avoir les 7 attendre comme celle-là
cefc-clapi-commerce_boulangerie_rurale_C21_C40-637	faut pas exagérer	faut pas exagérer	[15523, 31859, 5526, 3417]	devoir refus non !
cefc-clapi-commerce_boulangerie_rurale_C21_C40-403	non pour avoir euh ma truc là ma carte	non pour avoir euh ma truc là ma carte	[5525, 7194, 32761, 12264, 11318, 5375, 12264, 5505]	non pour avoir mon truc là mon carte_géographique
cefc-clapi-commerce_boulangerie_rurale_C21_C40-565	eh reste là	eh reste là	[27206, 5375, 3417]	rester là !
cefc-clapi-commerce_boulangerie_rurale_C21_C40-143	deux un peu des	deux un peu des	[2628, 29105, 7074]	deux seconde de
cefc-clapi-commerce_boulangerie_rurale_C21_C40-538	là c'est plus euh vite fait	là c'est plus euh vite fait	[5375, 7095, 36480, 5508, 37850, 6190]	là celui-là être plus_ vite faire
cefc-clapi-commerce_boulangerie_rurale_C21_C40-698	hm tu sais je vais leur dire bonjour comme ça hein à mes copains avec les mains comme ça	hm tu sais je vais leur dire bonjour comme ça hein à mes copains avec les mains comme ça	[6625, 16885, 6632, 8142, 12274, 9693, 6009, 12313, 6906, 7041, 12266, 25790, 7064, 8477, 9830, 12313, 6906]	toi savoir me aller leur dire bonjour comme celle-là à mes copain avec les mains comme celle-là
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1309	oui c'est bien moi oui	oui c'est bien moi oui	[5584, 7095, 36480, 5397, 6632, 5584]	oui celui-là être heureusement me oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1350	trois trente-cinq	trois trente-cinq	[35681, 29310]	3 35
cefc-clapi-commerce_boulangerie_rurale_C21_C40-878	je vais prendre un aux abricots là	je vais prendre un aux abricots là	[9829, 6632, 10148, 2627, 7041, 2983, 5375]	prochain me prendre un à abricot là
cefc-clapi-commerce_boulangerie_rurale_C21_C40-962	pas pas en carré hein	pas pas en carré hein	[5526, 11709, 4616]	non au carré
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1262	et euh je crois que c'est tout ce que j'avais	et euh je crois que c'est tout ce que j'avais	[11399, 9839, 6632, 38796, 11351, 7095, 36480, 5596, 7095, 11351, 6632, 32761]	et passé me penser que celui-là être tout celui-là que me avoir
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1130	brisées en fait brisées mais pas feuilletées	brisées en fait brisées mais pas feuilletées	[9032, 11377, 5526, 3417]	briser alors_que non !
cefc-clapi-commerce_boulangerie_rurale_C21_C40-65	voilà déjà cinq	voilà déjà cinq	[6979, 3417]	5 !
cefc-clapi-commerce_boulangerie_rurale_C21_C40-383	ah ben oui	ah ben oui	[5584]	oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-528	non ben j'aimais bien quand même ce que je faisais ouais	non ben j'aimais bien quand même ce que je faisais oui	[5525, 9839, 6632, 37721, 7095, 11185, 6632, 6190, 5584]	non passé me aimer celui-là bien_que me faire oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-305	au revoir merci bonne journée	au revoir merci bonne journée	[5896, 8128, 34641, 7022]	au_revoir merci exact journée
cefc-clapi-commerce_boulangerie_rurale_C21_C40-381	oh des glaces maman	oh des glaces maman	[7074, 2385, 2458]	de se_regarder maman
cefc-clapi-commerce_boulangerie_rurale_C21_C40-523	on sait pas quand on s'arrête donc euh	on sait pas quand on s'arrête donc euh	[31672, 5526, 32874, 31672, 27393]	nous non quand nous arrêter
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1312	huit neuf	huit neuf	[4896, 4705]	8 neuf
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1001	ben tant pis	ben tant pis	[7168]	nombreux
cefc-clapi-commerce_boulangerie_rurale_C21_C40-918	il y a beaucoup de chocolat	il y a beaucoup de chocolat	[9001, 5521, 7074, 2334]	il_y_a beaucoup de chocolat
cefc-clapi-commerce_boulangerie_rurale_C21_C40-450_1	et euh est-ce que vous avez euh hm du jambon	et euh est-ce que vous avez euh hm du jambon	[11399, 3418, 7304, 32761, 11712, 2433]	et est-ce_que vous avoir du jambon
cefc-clapi-commerce_boulangerie_rurale_C21_C40-104	comme ça	comme ça	[12313, 6906]	comme celle-là
cefc-clapi-commerce_boulangerie_rurale_C21_C40-542	quand on va chez les gens	quand on va chez les gens	[32874, 31672, 8142, 8477, 38444]	quand nous aller les gens
cefc-clapi-commerce_boulangerie_rurale_C21_C40-524_1	tout à fait			
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1193	pomme en général on les fait tout pomme ou pomme abricot	pomme en général on les fait tout pomme ou pomme abricot	[13645, 37029, 31672, 8477, 6190, 5596, 13645, 11317, 13645, 2983]	pomme souvent nous les faire tout pomme ou pomme abricot
cefc-clapi-commerce_boulangerie_rurale_C21_C40-890	et ben super impeccable	et ben super impeccable	[11399, 38564, 38006]	et super impeccable
cefc-clapi-commerce_boulangerie_rurale_C21_C40-998	et s'il y a pas s'il est rond il est rond	et s'il y a pas s'il est rond il est rond	[11399, 9001, 5526, 6480, 36480, 4603, 6480, 36480, 4603]	et il_y_a non il être cercle il être cercle
cefc-clapi-commerce_boulangerie_rurale_C21_C40-854	bon ça fait plaisir toujours hein oui	bon ça fait plaisir toujours hein oui	[34641, 6906, 16881, 17322, 5584]	exact celle-là offrir chaque_fois oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-332	bien oui oui oui	bien oui oui oui	[5397, 5584]	heureusement oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-733	fais voir	fais voir	[6190, 6564]	faire voir
cefc-clapi-commerce_boulangerie_rurale_C21_C40-511	non non non	non non non	[5525]	non
cefc-clapi-commerce_boulangerie_rurale_C21_C40-268	et ben oui	et ben oui	[11399, 5584]	et oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-718	ben oui	ben oui	[5584]	oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-959	combien des six huit	combien des six huit	[24731, 7074, 7241, 4896]	combien de 6 8
cefc-clapi-commerce_boulangerie_rurale_C21_C40-590	si vous habitez sur place	si vous habitez sur place	[28359, 7304, 7302, 5451, 9819]	si vous habiter sur place
cefc-clapi-commerce_boulangerie_rurale_C21_C40-739	c'est pas obligé	c'est pas obligé	[7095, 36480, 5526, 15525]	celui-là être non obliger
cefc-clapi-commerce_boulangerie_rurale_C21_C40-432	c'est dingue	c'est dingue	[7095, 36480, 8715]	celui-là être sûr
cefc-clapi-commerce_boulangerie_rurale_C21_C40-886_2	je vais essayer peut-être de vous trouver la monnaie un cinquante un quatre-vingt	je vais essayer peut-être de vous trouver la monnaie un cinquante un quatre-vingt	[9829, 6632, 26144, 7074, 7304, 24742, 8476, 28833, 2627, 29342, 2627]	prochain me essayer de vous trouver le rendre_la_monnaie un 50 un
cefc-clapi-commerce_boulangerie_rurale_C21_C40-26	alors je vous ai pris les deux salades parce que j'avais quelqu'un à midi	alors je vous ai pris les deux salades parce que j'avais quelqu'un à midi	[9839, 6632, 7304, 10148, 5367, 2377, 11348, 6632, 32761, 37779, 7041, 29468]	passé me vous prendre à_côté_de salade_verte parce_que me avoir quelqu'un à midi
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1160	aujourd'hui ah	aujourd'hui ah	[38276]	aujourd'hui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-303	ouais c'est	oui c'est	[5584, 7095, 36480]	oui celui-là être
cefc-clapi-commerce_boulangerie_rurale_C21_C40-875	je lui ai dit je crois bien qu'il en a pas	je lui ai dit je crois bien qu'il en a pas	[9839, 6632, 6481, 9693, 6632, 38796, 11185, 6480, 11709, 32761, 5526]	passé me lui dire me penser bien_que il au avoir non
cefc-clapi-commerce_boulangerie_rurale_C21_C40-872	non vous en faites pas la semaine d'accord	non vous en faites pas la semaine d'accord	[5525, 7304, 36480, 5526, 8476, 37732, 31410]	non vous être non le semaine d'accord
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1187	c'est euh vingt	c'est euh vingt	[7095, 36480, 29550]	celui-là être vingt
cefc-clapi-commerce_boulangerie_rurale_C21_C40-49	et vous avez vu ici	et vous avez vu ici	[11399, 9839, 7304, 6564, 5382]	et passé vous voir ici
cefc-clapi-commerce_boulangerie_rurale_C21_C40-326	il suffit ah ben	il suffit ah ben	[6480, 37779]	il quelqu'un
cefc-clapi-commerce_boulangerie_rurale_C21_C40-814	on dit pas de on dit jamais bien	on dit pas de on dit jamais bien	[31672, 9693, 5526, 7074, 31672, 9693, 5527, 5397]	nous dire non de nous dire jamais heureusement
cefc-clapi-commerce_boulangerie_rurale_C21_C40-885	s'il vous plaît	s'il vous plaît	[8195]	prier
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1250	et demi deux et demi ouais	et demi deux et demi oui	[19570, 2628, 19570, 5584]	à_demi_ deux à_demi_ oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1178	bon j'ai même pas vu	bon j'ai même pas vu	[34641, 9839, 6632, 32761, 6564, 5526]	exact passé me avoir voir non
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1352	vous voulez les trente-cinq	vous voulez les trente-cinq	[7304, 5441, 8477, 29310]	vous vouloir les 35
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1351	s'il vous plaît	s'il vous plaît	[8195]	prier
cefc-clapi-commerce_boulangerie_rurale_C21_C40-400	donc faut finir	donc faut finir	[15523, 28429]	devoir finir
cefc-clapi-commerce_boulangerie_rurale_C21_C40-99	excusez-moi pendant qu'il y a personne je peux vous faire signer les autorisations d'enregistrement	excusez-moi pendant qu'il y a personne je peux vous faire signer les autorisations d'enregistrement	[3200, 11625, 7081, 11351, 9001, 34560, 6632, 35949, 7304, 6190, 38428, 8477, 25696, 7074, 32996, 3417]	- être_désolé pendant que il_y_a personne me pouvoir vous faire signer les accord de archives !
cefc-clapi-commerce_boulangerie_rurale_C21_C40-656	moi je vous le dis hein	moi je vous le dis hein	[6632, 7304, 8476, 9693]	me vous le dire
cefc-clapi-commerce_boulangerie_rurale_C21_C40-650	ils vont hm les mamans à trois heures et demi	ils vont hm les mamans à trois heures et demi	[7032, 8142, 8477, 2458, 7041, 29482, 19570]	ils aller les maman à 15:00 à_demi_
cefc-clapi-commerce_boulangerie_rurale_C21_C40-674_3	maman quoi	maman quoi	[2458, 22620]	maman quoi
cefc-clapi-commerce_boulangerie_rurale_C21_C40-825	une baguette	une baguette	[8474, 6240]	une baguette
cefc-clapi-commerce_boulangerie_rurale_C21_C40-142	ah un peu des	ah un peu des	[29105, 7074]	seconde de
cefc-clapi-commerce_boulangerie_rurale_C21_C40-913	oh mais chocolat vous m'avez parlé du croustillant	oh mais chocolat vous m'avez parlé du croustillant	[11377, 2334, 9839, 7304, 6632, 6517, 7074, 26310]	alors_que chocolat passé vous me parler de pensée
cefc-clapi-commerce_boulangerie_rurale_C21_C40-241	mais et je verrai	mais et je verrai	[11377, 11399, 9829, 6632, 6564]	alors_que et prochain me voir
cefc-clapi-commerce_boulangerie_rurale_C21_C40-154	ah ben bientôt oui hein	ah ben bientôt oui hein	[5584]	oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-545	avec les personnes d'un âge quoi	avec les personnes d'un âge quoi	[7064, 8477, 34560, 7074, 2627, 7072, 22620]	avec les personne de un âge quoi
cefc-clapi-commerce_boulangerie_rurale_C21_C40-136_2	je vais aller lui faire signer s'il peut tu as les mains hm	je vais aller lui faire signer s'il peut tu as les mains hm	[9829, 6632, 8142, 6481, 6190, 38428, 6480, 35949, 6625, 32761, 8477, 9830]	prochain me aller lui faire signer il pouvoir toi avoir les mains
cefc-clapi-commerce_boulangerie_rurale_C21_C40-680	courte alors deux dix il vous plaît	courte alors deux dix il vous plaît	[26002, 4890, 29254, 6480, 7304, 21917]	court 2 10 il vous plaire
cefc-clapi-commerce_boulangerie_rurale_C21_C40-859	ça va	ça va	[11597]	comment_ça_va
cefc-clapi-commerce_boulangerie_rurale_C21_C40-517	non non il a eu deux ans en juin	non non il a eu deux ans en juin	[5525, 9839, 6480, 32761, 2628, 6903, 11709, 35933]	non passé il avoir deux année au juin
cefc-clapi-commerce_boulangerie_rurale_C21_C40-288	il vous plaît	il vous plaît	[6480, 7304, 21917]	il vous plaire
cefc-clapi-commerce_boulangerie_rurale_C21_C40-603	pour l'instant après je verrai plus tard quand il aura plus besoin de moi euh pf	pour l'instant après je verrai plus tard quand il aura plus besoin de moi euh pf	[13026, 32749, 9829, 6632, 6564, 13080, 32874, 6480, 5508, 37160, 7074, 6632]	désormais après prochain me voir suite_ quand il plus_ besoin de me
cefc-clapi-commerce_boulangerie_rurale_C21_C40-257	s'il vous plaît	s'il vous plaît	[8195]	prier
cefc-clapi-commerce_boulangerie_rurale_C21_C40-87	comme ça oui voilà	comme ça oui voilà	[12313, 6906, 5584]	comme celle-là oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-409	ah oui	ah oui	[5584]	oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-626	à sept heures et demi	à sept heures et demi	[7041, 29506, 19570]	à sept_heures à_demi_
cefc-clapi-commerce_boulangerie_rurale_C21_C40-205	s'il vous plaît	s'il vous plaît	[8195]	prier
cefc-clapi-commerce_boulangerie_rurale_C21_C40-935	en fait je vais prendre deux de dix	en fait je vais prendre deux de dix	[9829, 6632, 10148, 2628, 7074, 29254]	prochain me prendre deux de 10
cefc-clapi-commerce_boulangerie_rurale_C21_C40-638	non plus oh il y en a beaucoup qui le font	non plus oh il y en a beaucoup qui le font	[11709, 9001, 5521, 11351, 8476, 6190]	au il_y_a beaucoup que le faire
cefc-clapi-commerce_boulangerie_rurale_C21_C40-477	et du coup euh	et du coup euh	[11399]	et
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1321	ah le beurre	ah le beurre	[8476, 2461]	le beurre
cefc-clapi-commerce_boulangerie_rurale_C21_C40-533	oui ouais ouais	oui oui oui	[5584]	oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1318	bonne journée	bonne journée	[34641, 7022]	exact journée
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1276	s'il vous plaît	s'il vous plaît	[8195]	prier
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1083	chut tu vas te taire	chut tu vas te taire	[6071, 6625, 8142, 5936]	silence toi aller silence
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1361	euh pardon	euh pardon	[11625]	être_désolé
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1256	puis c'est des grosses s tranches hein	puis c'est des grosses s tranches hein	[7095, 36480, 5374, 25133, 28521]	celui-là être plusieurs gros tranche
cefc-clapi-commerce_boulangerie_rurale_C21_C40-978	et ben mais ça fait rien s'il est pas carré euh	et ben mais ça fait rien s'il est pas carré euh	[11399, 11377, 6906, 6190, 29839, 6480, 36480, 5526, 4616]	et alors_que celle-là faire rien il être non carré
cefc-clapi-commerce_boulangerie_rurale_C21_C40-687	pour les chocolats pour les machins là	pour les chocolats pour les machins là	[7194, 8477, 2665, 7194, 8477, 5375]	pour les chocolats pour les là
cefc-clapi-commerce_boulangerie_rurale_C21_C40-641	mais bon euh oui oui	mais bon euh oui oui	[5584]	oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1112	au revoir	au revoir	[5896]	au_revoir
cefc-clapi-commerce_boulangerie_rurale_C21_C40-808	ces messieurs-dames bonjour	ces messieurs-dames bonjour	[7092, 4744, 3192, 6009]	ces monsieur dames bonjour
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1278	et une flûte courte	et une flûte courte	[11399, 8474, 25115, 26002]	et une flûte court
cefc-clapi-commerce_boulangerie_rurale_C21_C40-357	vous en avez	vous en avez	[7304, 11709, 32761]	vous au avoir
cefc-clapi-commerce_boulangerie_rurale_C21_C40-242	bien non non	bien non non	[5397, 5525]	heureusement non
cefc-clapi-commerce_boulangerie_rurale_C21_C40-501	on a des frais avec les cartes ouais hm	on a des frais avec les cartes oui hm	[31672, 32761, 5374, 36384, 7064, 8477, 6226, 5584]	nous avoir plusieurs dépenses avec les cartes oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-973	ah d'accord	ah d'accord	[31410]	d'accord
cefc-clapi-commerce_boulangerie_rurale_C21_C40-117	c'est moi ouais	c'est moi oui	[7095, 36480, 6632, 5584]	celui-là être me oui
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1039	sur un ça suffit	sur un ça suffit	[5451, 2627, 28429]	sur un finir
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1201	j'ai presque envie de vous dire de la couper	j'ai presque envie de vous dire de la couper	[6632, 5441, 7074, 7304, 9693, 7074, 8476, 5975]	me vouloir de vous dire de le couper
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1123	ma pauvre dame	ma pauvre dame	[12264, 16843, 4703]	mon pauvre dame
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1073	plus on ferme à midi et demi	plus on ferme à midi et demi	[5508, 31672, 2697, 7041, 29472]	plus_ nous fermer à midi_et_demi
cefc-clapi-commerce_boulangerie_rurale_C21_C40-140	j'ai rempli tu as plus qu'à signer là	j'ai rempli tu as plus qu'à signer là	[9839, 6632, 38805, 6625, 32761, 5508, 11351, 7041, 38428, 5375]	passé me remplir toi avoir plus_ que à signer là
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1019	c'est la c'est pas des fruits frais hein	c'est la c'est pas des fruits frais hein	[7095, 36480, 8476, 7095, 36480, 5526, 5374, 4653, 36384]	celui-là être le celui-là être non plusieurs fruits dépenses
cefc-clapi-commerce_boulangerie_rurale_C21_C40-1311	sept cinquante euh	sept cinquante euh	[7248, 29342]	7 50
cefc-clapi-commerce_boulangerie_rurale_C21_C40-787	pour le onze novembre est-ce que tu prends ce qu'il faut ou pas	pour le onze novembre est-ce que tu prends ce qu'il faut ou pas	[7194, 8476, 29260, 35927, 3418, 6625, 10148, 7095, 11351, 15523, 11317, 5526]	pour le 11 novembre est-ce_que toi prendre celui-là que devoir ou non
