clips	text	text_process	pictos	tokens
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-32	si lourd qu'il est obligé lui-même de plonger pour soulever le filet pour l'amener jusqu'au bord	si lourd qu'il est obligé lui-même de plonger pour soulever le filet pour l'amener jusqu'au bord	[28359, 27025, 11351, 9839, 6480, 15525, 6481, 7074, 31458, 7194, 36073, 8476, 2548, 7194, 8476, 7280, 11709, 19526]	si lourd que passé il obliger lui de plongeon pour lever le filet pour le apporter au bord
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-141	et ses paroles ne sont plus que que l'ombre des paroles	et ses paroles ne sont plus que que l'ombre des paroles	[11399, 12276, 36480, 5508, 11351, 8476, 6649, 7074]	et ses être plus_ que le ombre de
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-234	et lorsque j'ai appris qu'on allait tuer un innocent	et lorsque j'ai appris qu'on allait tuer un innocent	[11399, 24053, 9829, 9839, 6632, 37810, 11351, 31672, 8160, 2627, 4581]	et quand prochain passé me étudier que nous assassiner un sage
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-192	et la jaune était plus là	et la jaune était plus là	[11399, 9839, 8476, 2648, 36480, 5508, 5375]	et passé le jaune être plus_ là
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-75	mais incapable d'en découvrir la vérité	mais incapable d'en découvrir la vérité	[11377, 24753, 35949, 7074, 11709, 6531, 8476, 37236]	alors_que contraire pouvoir de au inventer le vérité
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-191	deux pommes étaient posées	deux pommes étaient posées	[2628, 2462, 25347]	deux pommes poser
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-140	et son souffle ne s'entend plus	et son souffle ne s'entend plus	[11399, 12272, 30954, 6572, 5508]	et son exploser entendre plus_
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-226	et il a pris cette pomme	et il a pris cette pomme	[11399, 9839, 6480, 10148, 8476, 13645]	et passé il prendre le pomme
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-60	et si tu ne réussis pas je veux que ta mort serve d'exemple à tous les incapables qui vont te succéder	et si tu ne réussis pas je veux que ta mort serve d'exemple à tous les incapables qui vont te succéder	[11399, 28359, 6625, 29635, 5526, 5441, 11351, 12281, 8172, 7247, 7074, 16705, 7041, 5596, 8477, 24753, 35949, 11351, 8142, 6625]	et si toi réussir non vouloir que ton mort servir de expliquer à tout les contraire pouvoir que aller toi
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-241	qui avait vu s'éloigner de lui l'ombre de la mort la voit maintenant se rapprocher l'encercler	qui avait vu s'éloigner de lui l'ombre de la mort la voit maintenant se rapprocher l'encercler	[9839, 11351, 6564, 32154, 7074, 6481, 8476, 6649, 7074, 8476, 8172, 8476, 6564, 32747, 6879, 8476, 9041]	passé que voir s'éloigner de lui le ombre de le mort le voir maintenant approcher le clôturer
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-6	et de l'inexistence son filet reste désespérément vide	et de l'inexistence son filet reste désespérément vide	[11399, 7074, 8476, 12272, 2548, 27206, 26527]	et de le son filet rester vide
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-258	aussi il s'approche du roi	aussi il s'approche du roi	[6480, 6879, 7074, 5563]	il approcher de roi
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-255	et le vizir n'a pas pu supporter que	et le vizir n'a pas pu supporter que	[11399, 9839, 8476, 37779, 37824, 35949, 5526, 11351]	et passé le quelqu'un déranger pouvoir non que
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-7	et pourtant il le jette nombre de fois	et pourtant il le jette nombre de fois	[11399, 11377, 6480, 8476, 36673, 24731, 7074, 27385]	et alors_que il le jeter combien de fois
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-79	le coupable c'est moi	le coupable c'est moi	[8476, 7095, 36480, 6632]	le celui-là être me
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-115	c'était son père et l'époux	c'était son père et l'époux	[9839, 7095, 36480, 12272, 2497, 11399, 8476, 8111]	passé celui-là être son père et le époux
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-237	tue-moi et l'on dit que le roi s'est tourné vers son vizir en lui disant	tue-moi et l'on dit que le roi s'est tourné vers son vizir en lui disant	[6071, 6632, 11399, 9839, 8476, 31672, 9693, 11351, 8476, 5563, 6248, 7125, 12272, 5563, 11709, 6481, 9693, 3417]	silence me et passé le nous dire que le roi demi-tour vers son roi au lui dire !
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-93	mais la vieillesse ne m'empêchait pas d'être d'une jalousie terrible	mais la vieillesse ne m'empêchait pas d'être d'une jalousie terrible	[11377, 9839, 8476, 21008, 6632, 36480, 5526, 7074, 36480, 7074, 8474, 36911]	alors_que passé le senior me être non de être de une envier
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-114	car il n'a jamais été l'époux de cette jeune femme en vérité	car il n'a jamais été l'époux de cette jeune femme en vérité	[11348, 9839, 6480, 32761, 5527, 36480, 8476, 8111, 7074, 8476, 4673, 24621]	parce_que passé il avoir jamais être le époux de le adolescent femme
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-88	et comme il aime savoir la vérité ils sont invités dans le palais	et comme il aime savoir la vérité ils sont invités dans le palais	[11399, 12313, 9839, 6480, 37721, 16885, 8476, 37236, 7032, 16717, 7034, 8476, 25289]	et comme passé il aimer savoir le vérité ils inviter dans le palais
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-47	après avoir brisé les serrures	après avoir brisé les serrures	[32749, 9032, 8477, 3261]	après briser les serrure
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-161	et et j'entends bien	et et j'entends bien	[11399, 6632, 6572, 5397]	et me entendre heureusement
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-52	trois quatre	trois quatre	[35681, 2630]	3 quatre
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-159	et une jaune les-voilà pour toi je les pose à ton côté	et une jaune les-voilà pour toi je les pose à ton côté	[11399, 8474, 2648, 8476, 7194, 6625, 6632, 8477, 25347, 12281, 36758]	et une jaune le pour toi me les poser ton à_côté
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-100	je l'ai regardée ô toi	je l'ai regardée ô toi	[9839, 6632, 8476, 6564, 36776, 6625]	passé me le voir ô toi
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-84	et on on peut voir un homme bien vieux s'approcher s'excuser passer au-dessus des corps assis pour dire vous ne pouvez pas faire cela ne tuez pas ce jeune homme le coupable	et on on peut voir un homme bien vieux s'approcher s'excuser passer au-dessus des corps assis pour dire vous ne pouvez pas faire cela ne tuez pas ce jeune homme le coupable	[11399, 9839, 31672, 35949, 6564, 2627, 4665, 5397, 25796, 6879, 38360, 37959, 7074, 17022, 6611, 7194, 9693, 7304, 35949, 6190, 5526, 6906, 8160, 5526, 7095, 4673, 4665, 8476, 8194]	et passé nous pouvoir voir un homme heureusement vieux approcher excuser enjamber de corps asseoir pour dire vous pouvoir faire non celle-là assassiner non celui-là adolescent homme le s'il_te_plaît
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-175	ah oui elle est affublée d'un mari qui est une véritable malédiction	ah oui elle est affublée d'un mari qui est une véritable malédiction	[5584, 7028, 34781, 7074, 2627, 11550, 11351, 36480, 8474]	oui elle calomnier de un mari que être une
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-146	je lui ai demandé si si elle elle voulait ou ou	je lui ai demandé si si elle elle voulait ou ou	[9839, 6632, 6481, 9840, 28359, 7028, 5441, 11317]	passé me lui demander si elle vouloir ou
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-89	et l'on dit que c'est le vieillard qui parla le premier ô grand roi	et l'on dit que c'est le vieillard qui parla le premier ô grand roi	[11399, 9839, 8476, 31672, 9693, 11351, 7095, 36480, 8476, 11351, 6517, 8476, 4726, 36776, 5563]	et passé le nous dire que celui-là être le que parler le premier ô roi
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-117	et il a parlé pour sauver ma vie	et il a parlé pour sauver ma vie	[11399, 9839, 6480, 6517, 7194, 38316, 12264, 8717]	et passé il parler pour sauver mon vie
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-235	je n'ai pas pu laisser faire cela	je n'ai pas pu laisser faire cela	[9839, 6632, 6190, 35949, 21793, 5526, 6906]	passé me faire pouvoir s'en_aller non celle-là
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-257	pour un tour qu'il avait fait soit tué	pour un tour qu'il avait fait soit tué	[7194, 2627, 34165, 11351, 9839, 6480, 6190, 8160]	pour un tour que passé il faire assassiner
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-57	et je vois que l'on peut tuer découper les habitants sans que tu n'en saches rien	et je vois que l'on peut tuer découper les habitants sans que tu n'en saches rien	[11399, 9839, 6632, 6564, 11351, 8476, 31672, 35949, 8160, 2547, 8477, 26529, 7813, 11351, 6625, 11709, 16885, 29839]	et passé me voir que le nous pouvoir assassiner découper les voisins sans que toi au savoir rien
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-259	en disant ô grand roi me permets-tu de te demander ceci	en disant ô grand roi me permets-tu de te demander ceci	[11709, 9693, 36738, 5563, 6632, 21014, 6625, 7074, 32156, 7095]	au dire ö roi me permettre toi de se_demander celui-là
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-18	je ne sais pas	je ne sais pas	[5526]	non
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-102	tu étais derrière cette fenêtre pour voir	tu étais derrière cette fenêtre pour voir	[9839, 6625, 36480, 5443, 8476, 2611, 7194, 6564]	passé toi être derrière le fenêtre pour voir
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-173	mais tu tiens en tes mains un fruit tout à fait rare d'où te vient-il	mais tu tiens en tes mains un fruit tout à fait rare d'où te vient-il	[11377, 6625, 32761, 11709, 12283, 9830, 2627, 28339, 11355, 7074, 7764, 6625, 32669, 6480]	alors_que toi avoir au à_toi mains un fruit bizarre de où toi venir il
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-158	et je lui dis ô toi les pommes que tu désires les-voici une rouge une verte	et je lui dis ô toi les pommes que tu désires les-voici une rouge une verte	[11399, 6632, 6481, 9693, 36776, 6625, 8477, 2462, 11351, 6625, 32816, 8477, 16823, 8474, 2808, 8474, 4887]	et me lui dire ô toi les pommes que toi désirer les montrer une rouge une vert
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-42	et ils se dirigent non pas vers une auberge où ils auraient élu domicile le temps de leur passage en cette ville	et ils se dirigent non pas vers une auberge où ils auraient élu domicile le temps de leur passage en cette ville	[11399, 9839, 7032, 8994, 5526, 7125, 8474, 11222, 7764, 7032, 35884, 6964, 8476, 22631, 7074, 12274, 11709, 8476, 2704]	et passé ils guider non vers une auberge_de_jeunesse où ils électoral demeure le époque de leur au le ville
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-213	et je le vois jeter vers moi des regards terrifiés	et je le vois jeter vers moi des regards terrifiés	[11399, 9839, 6632, 8476, 6564, 36673, 7125, 6632, 5374, 2876, 6916]	et passé me le voir jeter vers me plusieurs yeux terrifier
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-211	mon enfant mon garçon le plus grand	mon enfant mon garçon le plus grand	[12264, 7176, 12264, 7176, 8476, 4658]	mon garçon mon garçon le grand
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-167	et qui lançait cette pomme qui la rattrapait	et qui lançait cette pomme qui la rattrapait	[11399, 9839, 11351, 6543, 8476, 13645, 11351, 8476, 24208]	et passé que lancer le pomme que le attraper
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-45	ce que ce coffre peut bien contenir ce coffre on dit que	ce que ce coffre peut bien contenir ce coffre on dit que	[7095, 11351, 7095, 37941, 35949, 5397, 5439, 7095, 37941, 31672, 9693, 11351]	celui-là que celui-là coffre pouvoir heureusement dedans celui-là coffre nous dire que
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-58	je t'accorde trois jours pour trouver la raison	je t'accorde trois jours pour trouver la raison	[6632, 6625, 21549, 2629, 7022, 7194, 24742, 8476, 12295]	me toi confirmer trois journée pour trouver le raison
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-2	apprends qu'il y avait autrefois dans les temps anciens dans les temps reculés	apprends qu'il y avait autrefois dans les temps anciens dans les temps reculés	[37810, 11351, 9001, 7034, 8477, 22631, 32806, 7034, 8477, 22631, 3417]	étudier que il_y_a dans les époque ancien dans les époque !
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-144	et ses yeux sont déjà n'appartiennent plus déjà ce monde	et ses yeux sont déjà n'appartiennent plus déjà ce monde	[11399, 12276, 2876, 36480, 5508, 7095, 30015]	et ses yeux être plus_ celui-là globe
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-76	et à peine a-t-on terminé d'évoquer ce malheur	et à peine a-t-on terminé d'évoquer ce malheur	[11399, 5546, 32761, 9839, 3042, 31672, 32814, 7074, 6517, 7095, 35551]	et peu avoir passé t nous terminer de parler celui-là chagriner
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-168	et moi je le dépasse dans la cohue	et moi je le dépasse dans la cohue	[11399, 6632, 8476, 34844, 7034, 8476]	et me le dépasser dans le
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-238	je t'accorde trois jours pour trouver cet homme cet homme noir qui a volé la pomme à ce jeune enfant	je t'accorde trois jours pour trouver cet homme cet homme noir qui a volé la pomme à ce jeune enfant	[9839, 6632, 6625, 21549, 2629, 7022, 7194, 24742, 7091, 4665, 7091, 4665, 2886, 11351, 6246, 8476, 13645, 7041, 7095, 36886]	passé me toi confirmer trois journée pour trouver cet homme cet homme noir que voler le pomme à celui-là jeune_enfant
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-214	je lui dis mais toi qu'as-tu	je lui dis mais toi qu'as-tu	[6632, 6481, 9693, 11377, 11351, 32761, 6625]	me lui dire alors_que que avoir toi
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-41	devant tandis que les deux autres portent le coffre	devant tandis que les deux autres portent le coffre	[5438, 11351, 5367, 17056, 6553, 8476, 37941]	devant que à_côté_de autres porter le coffre
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-107	et je la coupai en sept morceaux	et je la coupai en sept morceaux	[11399, 9839, 6632, 8476, 5975, 11709, 7248, 3369]	et passé me le couper au 7 éclat
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-145	et un jour considérant que sa vie allait s'arrêter	et un jour considérant que sa vie allait s'arrêter	[11399, 2627, 37371, 12349, 11351, 9839, 12272, 8717, 8142, 38715]	et un jour considérer que passé son vie aller s'arrêter
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-183	et les trois pommes posées	et les trois pommes posées	[11399, 8477, 2629, 2462, 25347]	et les trois pommes poser
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-196	je lui ai dit tu viens de prononcer tes dernières paroles	je lui ai dit tu viens de prononcer tes dernières paroles	[9839, 6632, 6481, 9693, 6625, 32669, 7074, 31421, 12283, 4765, 9837]	passé me lui dire toi venir de lancer_du_sable à_toi dernier mot
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-91	c'est vrai que j'étais bien vieux	c'est vrai que j'étais bien vieux	[7095, 36480, 5584, 11351, 9839, 6632, 36480, 5397, 25796]	celui-là être oui que passé me être heureusement vieux
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-143	et je ne comprends pas ce qu'elle veut me dire	et je ne comprends pas ce qu'elle veut me dire	[11399, 5526, 7095, 11351, 7028, 5441, 6632, 9693]	et non celui-là que elle vouloir me dire
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-65	si immense qui était la plus belle des villes en ce temps-là	si immense qui était la plus belle des villes en ce temps-là	[28359, 9839, 11351, 36480, 8476, 5508, 11194, 7074, 2704, 11709, 22631, 7095]	si passé que être le plus_ beau de ville au époque celui-là
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-229	lorsque j'ai compris	lorsque j'ai compris	[24053, 9839, 6632, 11697]	quand passé me comprendre
cefc-frenchoralnarrative-Quere_063-3_1001_NUITS_3-92	et que cette jeune femme était bien jeune	et que cette jeune femme était bien jeune	[11399, 11351, 8476, 4673, 9839, 24621, 36480, 5397, 4673]	et que le adolescent passé femme être heureusement adolescent
