id_picto	lemma	synsets	sense_keys
32168	naissance	['01450251-v', '00056644-v', '00057220-v']	['deliver%2:29:01::', 'labor%2:29:00::', 'labour%2:29:00::', 'bear%2:29:01::', 'give_birth%2:29:00::', 'birth%2:29:00::', 'have%2:29:00::', 'push%2:35:06::', 'press%2:35:06::']
32168	naissances	['01450251-v']	['push%2:35:06::', 'press%2:35:06::']
32170	étonné	['02366035-a']	['surprised%3:00:00::']
32170	surpris	['02366035-a']	['surprised%3:00:00::']
32172	alcool interdit pendant la grossesse	['01765887-s']	['verboten%5:00:00:impermissible:00', 'taboo%5:00:00:impermissible:00', 'prohibited%5:00:00:impermissible:00', 'tabu%5:00:00:impermissible:00', 'out%5:00:00:impermissible:00', 'proscribed%5:00:00:impermissible:00', 'forbidden%5:00:00:impermissible:00']
32172	pas d'alcool pendant la grossesse	['01765887-s']	['verboten%5:00:00:impermissible:00', 'taboo%5:00:00:impermissible:00', 'prohibited%5:00:00:impermissible:00', 'tabu%5:00:00:impermissible:00', 'out%5:00:00:impermissible:00', 'proscribed%5:00:00:impermissible:00', 'forbidden%5:00:00:impermissible:00']
32176	équipe de travail	['02738693-n', '03042670-n', '08293460-n']	['schoolroom%1:06:00::', 'preschool%1:14:00::', 'classroom%1:06:00::', 'area%1:06:00::']
32176	équipes de travail	['02738693-n']	['area%1:06:00::']
32176	espace	['03042670-n', '08293460-n', '02738693-n']	['schoolroom%1:06:00::', 'preschool%1:14:00::', 'classroom%1:06:00::', 'area%1:06:00::']
32176	espaces	['03042670-n']	['schoolroom%1:06:00::', 'classroom%1:06:00::']
32176	espace de travail	['02738693-n', '03042670-n', '08293460-n']	['schoolroom%1:06:00::', 'preschool%1:14:00::', 'classroom%1:06:00::', 'area%1:06:00::']
32176	espaces de travail	['02738693-n']	['area%1:06:00::']
32178	domaine	['07211342-n', '02738693-n', '03042670-n', '08293460-n']	['classroom%1:06:00::', 'schoolroom%1:06:00::', 'area%1:06:00::', 'preschool%1:14:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
32178	domaines	['07211342-n']	['interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'interrogation%1:10:01::', 'question%1:10:03::']
32178	espace	['03042670-n', '08293460-n', '07211342-n', '02738693-n']	['classroom%1:06:00::', 'schoolroom%1:06:00::', 'area%1:06:00::', 'preschool%1:14:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
32178	quel coin ?	['02738693-n', '03042670-n', '08293460-n', '07211342-n']	['schoolroom%1:06:00::', 'classroom%1:06:00::', 'area%1:06:00::', 'preschool%1:14:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
32178	quel domaine ?	['07211342-n', '02738693-n', '03042670-n', '08293460-n']	['classroom%1:06:00::', 'schoolroom%1:06:00::', 'area%1:06:00::', 'preschool%1:14:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
32178	quel endroit?	['07211342-n', '02738693-n', '03042670-n', '08293460-n']	['classroom%1:06:00::', 'schoolroom%1:06:00::', 'area%1:06:00::', 'preschool%1:14:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
32178	quel espace ?	['07211342-n', '02738693-n', '03042670-n', '08293460-n']	['classroom%1:06:00::', 'schoolroom%1:06:00::', 'area%1:06:00::', 'preschool%1:14:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
32178	quelle zone ?	['07211342-n', '02738693-n', '03042670-n', '08293460-n']	['classroom%1:06:00::', 'schoolroom%1:06:00::', 'area%1:06:00::', 'preschool%1:14:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
32178	zone	['07211342-n', '02738693-n', '03042670-n', '08293460-n']	['classroom%1:06:00::', 'schoolroom%1:06:00::', 'area%1:06:00::', 'preschool%1:14:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
32178	zones	['07211342-n']	['interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'interrogation%1:10:01::', 'question%1:10:03::']
32180	épisiotomie	['00682167-n']	['episiotomy%1:04:00::']
32180	épisiotomies	['00682167-n']	['episiotomy%1:04:00::']
32182	inflammation	['14359944-n']	['redness%1:26:00::', 'rubor%1:26:00::', 'inflammation%1:26:00::']
32182	inflammation du sein	['14359944-n', '14359944-n']	['redness%1:26:00::', 'rubor%1:26:00::', 'inflammation%1:26:00::']
32182	inflammations du sein	['14359944-n']	['redness%1:26:00::', 'rubor%1:26:00::', 'inflammation%1:26:00::']
32184	douleur aux seins	['14349311-n', '14359944-n']	['redness%1:26:00::', 'chest_pain%1:26:00::', 'rubor%1:26:00::', 'inflammation%1:26:00::']
32184	douleurs aux seins	['14349311-n']	['chest_pain%1:26:00::']
32184	douleur mammaire	['14359944-n', '14349311-n']	['redness%1:26:00::', 'chest_pain%1:26:00::', 'rubor%1:26:00::', 'inflammation%1:26:00::']
32184	douleurs mammaires	['14359944-n']	['redness%1:26:00::', 'rubor%1:26:00::', 'inflammation%1:26:00::']
32184	inflammation des seins	['14349311-n', '14349311-n', '14359944-n', '14359944-n']	['redness%1:26:00::', 'chest_pain%1:26:00::', 'rubor%1:26:00::', 'inflammation%1:26:00::']
32184	inflammations des seins	['14349311-n']	['chest_pain%1:26:00::']
32186	bouclier thyroïdien	['06071957-n', '00820023-n', '04020673-n', '03073002-n', '05337792-n']	['collar%1:06:05::', 'protection%1:06:00::', 'thyroid_gland%1:08:00::', 'protective_cover%1:06:00::', 'radiology%1:09:00::', 'thyroid%1:08:00::', 'shielding%1:04:00::', 'protective_covering%1:06:00::']
32186	boucliers thyroïdiens	['06071957-n']	['radiology%1:09:00::']
32186	col thyroïdien	['00820023-n', '04020673-n', '03073002-n', '05337792-n', '06071957-n']	['collar%1:06:05::', 'protection%1:06:00::', 'thyroid_gland%1:08:00::', 'protective_cover%1:06:00::', 'radiology%1:09:00::', 'thyroid%1:08:00::', 'shielding%1:04:00::', 'protective_covering%1:06:00::']
32186	cols thyroïdiens	['00820023-n']	['shielding%1:04:00::']
32187	bouclier thyroïdien	['06071957-n', '00820023-n', '04020673-n', '03073002-n', '05337792-n']	['collar%1:06:05::', 'protection%1:06:00::', 'thyroid_gland%1:08:00::', 'protective_cover%1:06:00::', 'radiology%1:09:00::', 'thyroid%1:08:00::', 'shielding%1:04:00::', 'protective_covering%1:06:00::']
32187	col thyroïdien	['00820023-n', '04020673-n', '03073002-n', '05337792-n', '06071957-n']	['collar%1:06:05::', 'protection%1:06:00::', 'thyroid_gland%1:08:00::', 'protective_cover%1:06:00::', 'radiology%1:09:00::', 'thyroid%1:08:00::', 'shielding%1:04:00::', 'protective_covering%1:06:00::']
32192	vicieux	['05151326-n', '02523798-a', '01129296-a']	['bad%1:07:00::', 'wicked%3:00:00::', 'bad%3:00:00::', 'badness%1:07:00::']
32194	cercueil	['03068762-n']	['coffin%1:06:00::', 'casket%1:06:01::']
32196	interdiction d'aller aux toilettes	['01765887-s']	['verboten%5:00:00:impermissible:00', 'taboo%5:00:00:impermissible:00', 'prohibited%5:00:00:impermissible:00', 'tabu%5:00:00:impermissible:00', 'out%5:00:00:impermissible:00', 'proscribed%5:00:00:impermissible:00', 'forbidden%5:00:00:impermissible:00']
32196	passage aux toilettes interdit	['01765887-s']	['verboten%5:00:00:impermissible:00', 'taboo%5:00:00:impermissible:00', 'prohibited%5:00:00:impermissible:00', 'tabu%5:00:00:impermissible:00', 'out%5:00:00:impermissible:00', 'proscribed%5:00:00:impermissible:00', 'forbidden%5:00:00:impermissible:00']
32196	toilettes fermées	['01765887-s']	['verboten%5:00:00:impermissible:00', 'taboo%5:00:00:impermissible:00', 'prohibited%5:00:00:impermissible:00', 'tabu%5:00:00:impermissible:00', 'out%5:00:00:impermissible:00', 'proscribed%5:00:00:impermissible:00', 'forbidden%5:00:00:impermissible:00']
32198	écarteur buccal	['\\N']	[]
32198	écarteurs buccaux	['\\N']	[]
32198	écarteur de bouche	['\\N']	[]
32198	écarteurs de bouche	['\\N']	[]
32198	ouvre-bouche	['\\N']	[]
32198	ouvre-bouches	['\\N']	[]
32200	engorgement	['01235302-v', '00064258-v', '00660291-n', '14344562-n']	['knead%2:35:01::', 'engorgement%1:26:00::', 'massage%2:29:00::', 'massage%2:35:00::', 'rub_down%2:35:01::', 'massage%1:04:00::']
32200	engorgements	['01235302-v']	['massage%2:35:00::', 'knead%2:35:01::', 'rub_down%2:35:01::']
32200	engorgement des seins	['00064258-v', '00660291-n', '14344562-n', '01235302-v']	['knead%2:35:01::', 'engorgement%1:26:00::', 'massage%2:29:00::', 'massage%2:35:00::', 'rub_down%2:35:01::', 'massage%1:04:00::']
32200	engorgements des seins	['00064258-v']	['massage%2:29:00::']
32200	engorgement mammaire	['14344562-n', '01235302-v', '00064258-v', '00660291-n']	['knead%2:35:01::', 'engorgement%1:26:00::', 'massage%2:29:00::', 'massage%2:35:00::', 'rub_down%2:35:01::', 'massage%1:04:00::']
32200	engorgements mammaires	['14344562-n']	['engorgement%1:26:00::']
32200	faire un massage	['00660291-n', '14344562-n', '01235302-v', '00064258-v']	['knead%2:35:01::', 'engorgement%1:26:00::', 'massage%2:29:00::', 'massage%2:35:00::', 'rub_down%2:35:01::', 'massage%1:04:00::']
32200	masser les seins	['14344562-n', '01235302-v', '00064258-v', '00660291-n']	['knead%2:35:01::', 'engorgement%1:26:00::', 'massage%2:29:00::', 'massage%2:35:00::', 'rub_down%2:35:01::', 'massage%1:04:00::']
32202	masque	['03874541-n']	['oxygen_mask%1:06:00::']
32204	crème	['03851070-n', '03133170-n']	['cream%1:06:00::', 'balm%1:06:00::', 'emollient%1:06:00::', 'unguent%1:06:00::', 'ointment%1:06:00::', 'salve%1:06:00::', 'unction%1:06:00::', 'ointment%1:06:01::']
32206	cardiotocographe	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32206	cardiotocographes	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32206	cardiotocographie	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32206	cardiotocographies	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32206	monitoring foetal	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32206	monitorings foetaux	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32208	cardiotocographie	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32208	monitoring fœtal	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32208	monitoring fœtaux	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32208	surveillance fœtale	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32208	surveillances fœtales	['03283825-n']	['fetal_monitor%1:06:00::', 'electronic_fetal_monitor%1:06:00::', 'electronic_foetal_monitor%1:06:00::', 'foetal_monitor%1:06:00::']
32210	amniorrhexie	['00377208-n', '05406970-n']	['amniotic_fluid%1:08:00::', 'break%1:04:00::', 'waters%1:08:00::', 'amnionic_fluid%1:08:00::', 'breaking%1:04:00::', 'breakage%1:04:00::']
32210	amniorrhexies	['00377208-n']	['break%1:04:00::', 'breakage%1:04:00::', 'breaking%1:04:00::']
32210	perte des eaux	['00377208-n', '05406970-n']	['amniotic_fluid%1:08:00::', 'break%1:04:00::', 'waters%1:08:00::', 'amnionic_fluid%1:08:00::', 'breaking%1:04:00::', 'breakage%1:04:00::']
32210	pertes des eaux	['00377208-n']	['break%1:04:00::', 'breakage%1:04:00::', 'breaking%1:04:00::']
32210	rompre la poche des eaux	['00377208-n', '05406970-n']	['amniotic_fluid%1:08:00::', 'break%1:04:00::', 'waters%1:08:00::', 'amnionic_fluid%1:08:00::', 'breaking%1:04:00::', 'breakage%1:04:00::']
32210	rupture de la membrane amniotique	['00377208-n', '05406970-n']	['amniotic_fluid%1:08:00::', 'break%1:04:00::', 'waters%1:08:00::', 'amnionic_fluid%1:08:00::', 'breaking%1:04:00::', 'breakage%1:04:00::']
32210	ruptures de la membrane amniotique	['00377208-n']	['break%1:04:00::', 'breakage%1:04:00::', 'breaking%1:04:00::']
32210	ruptures de la poche des eaux	['05406970-n']	['waters%1:08:00::', 'amniotic_fluid%1:08:00::', 'amnionic_fluid%1:08:00::']
32212	activité	['00408356-n']	['activity%1:04:00::']
32212	activités	['00408356-n']	['activity%1:04:00::']
32216	jeu de la chandelle	['00456623-n', '00456623-n']	['game%1:04:00::']
32216	jeux de la chandelle	['00456623-n']	['game%1:04:00::']
32216	jeu du mouchoir	['00456623-n']	['game%1:04:00::']
32216	jeux du mouchoir	['00456623-n']	['game%1:04:00::']
32216	jeu du renard qui passe	['00456623-n']	['game%1:04:00::']
32216	jeux du renard qui passe	['00456623-n']	['game%1:04:00::']
32216	la clé de saint georges	['00456623-n', '00456623-n']	['game%1:04:00::']
32218	couchage sur le ventre interdit	['00221121-r', '01242407-s', '01765887-s']	['verboten%5:00:00:impermissible:00', 'forbidden%5:00:00:impermissible:00', 'taboo%5:00:00:impermissible:00', 'prone%5:00:00:unerect:00', 'prohibited%5:00:00:impermissible:00', 'tabu%5:00:00:impermissible:00', 'out%5:00:00:impermissible:00', 'proscribed%5:00:00:impermissible:00', 'prostrate%5:00:02:unerect:00', 'upside_down%4:02:00::']
32218	ne pas coucher sur le ventre	['01765887-s', '00221121-r', '01242407-s']	['verboten%5:00:00:impermissible:00', 'forbidden%5:00:00:impermissible:00', 'taboo%5:00:00:impermissible:00', 'prone%5:00:00:unerect:00', 'prohibited%5:00:00:impermissible:00', 'tabu%5:00:00:impermissible:00', 'out%5:00:00:impermissible:00', 'proscribed%5:00:00:impermissible:00', 'prostrate%5:00:02:unerect:00', 'upside_down%4:02:00::']
32218	ne pas dormir sur le ventre	['01242407-s', '01765887-s', '00221121-r']	['verboten%5:00:00:impermissible:00', 'taboo%5:00:00:impermissible:00', 'prone%5:00:00:unerect:00', 'tabu%5:00:00:impermissible:00', 'prohibited%5:00:00:impermissible:00', 'out%5:00:00:impermissible:00', 'proscribed%5:00:00:impermissible:00', 'upside_down%4:02:00::', 'prostrate%5:00:02:unerect:00', 'forbidden%5:00:00:impermissible:00']
32220	analgésie	['14575797-n', '00063687-v', '00063866-v', '00082316-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32220	analgésies	['14575797-n']	['analgesia%1:26:00::']
32220	apaiser	['00063866-v', '00082316-v', '14575797-n', '00063687-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32220	atténuer	['00063687-v', '00063866-v', '00082316-v', '14575797-n']	['assuage%2:29:00::', 'relieve%2:29:00::', 'analgesia%1:26:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'relieve%2:29:02::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32220	calmer	['14575797-n', '00063687-v', '00063866-v', '00082316-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32220	diminuer	['14575797-n', '00063687-v', '00063866-v', '00082316-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32220	soulager	['00082316-v', '14575797-n', '00063687-v', '00063866-v']	['assuage%2:29:00::', 'relieve%2:29:00::', 'analgesia%1:26:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'relieve%2:29:02::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32221	analgésie	['14575797-n', '00063687-v', '00063866-v', '00082316-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32221	apaiser	['00063866-v', '00082316-v', '14575797-n', '00063687-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32221	atténuer	['00063687-v', '00063866-v', '00082316-v', '14575797-n']	['assuage%2:29:00::', 'relieve%2:29:00::', 'analgesia%1:26:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'relieve%2:29:02::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32221	calmer	['14575797-n', '00063687-v', '00063866-v', '00082316-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32221	diminuer	['14575797-n', '00063687-v', '00063866-v', '00082316-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32221	soulager	['00082316-v', '14575797-n', '00063687-v', '00063866-v']	['assuage%2:29:00::', 'relieve%2:29:00::', 'analgesia%1:26:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'relieve%2:29:02::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32222	analgésie	['14575797-n', '00063687-v', '00063866-v', '00082316-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32222	apaiser	['00063866-v', '00082316-v', '14575797-n', '00063687-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32222	atténuer	['00063687-v', '00063866-v', '00082316-v', '14575797-n']	['assuage%2:29:00::', 'relieve%2:29:00::', 'analgesia%1:26:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'relieve%2:29:02::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32222	calmer	['14575797-n', '00063687-v', '00063866-v', '00082316-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32222	diminuer	['14575797-n', '00063687-v', '00063866-v', '00082316-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32222	soulager	['00082316-v', '14575797-n', '00063687-v', '00063866-v']	['assuage%2:29:00::', 'relieve%2:29:00::', 'analgesia%1:26:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'relieve%2:29:02::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32223	analgésie	['14575797-n', '00063687-v', '00063866-v', '00082316-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
32223	apaiser	['00063866-v', '00082316-v', '14575797-n', '00063687-v']	['relieve%2:29:02::', 'assuage%2:29:00::', 'relieve%2:29:00::', 'remedy%2:29:00::', 'palliate%2:29:00::', 'analgesia%1:26:00::', 'soothe%2:29:00::', 'alleviate%2:29:00::']
