clips	text	text_process	pictos	tokens
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-374	alors il a fini par s'asseoir là au pied d'un d'un arbre	alors il a fini par s'asseoir là au pied d'un d'un arbre	[9839, 6480, 28429, 7212, 10177, 5375, 11709, 25327, 7074, 2627, 7074, 2627, 3057]	passé il finir par s'asseoir là au pied de un de un arbre
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-436	tu es pas capable de me trouver une cachette	tu es pas capable de me trouver une cachette	[6625, 5526, 35949, 6632, 24742, 8474]	toi non pouvoir me trouver une
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-161	elles sont rentrées dans le château de leur père le grand château blanc suspendu le petit rouge-gorge est entré à leur suite les jeunes filles	elles sont rentrées dans le château de leur père le grand château blanc suspendu le petit rouge-gorge est entré à leur suite les jeunes filles	[9839, 7030, 29714, 7034, 8476, 5950, 7074, 12274, 2497, 8476, 4658, 5950, 2662, 10133, 8476, 4716, 2808, 3332, 6491, 7041, 12274, 13080, 8477, 38817, 2484]	passé elles rentrer_à_la_maison dans le château de leur père le grand château blanc suspendre le petit rouge gorge entrer à leur suite_ les jeunes enfant
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-412	et le soldat lui dit tu c'est tout ce que tu sais faire	et le soldat lui dit tu c'est tout ce que tu sais faire	[11399, 8476, 2797, 6481, 9693, 6625, 7095, 36480, 5596, 16080, 11351, 6625, 16885, 6190]	et le soldat lui dire toi celui-là être tout ce que toi savoir faire
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-87	bon enfin en tout cas marché conclu	bon enfin en tout cas marché conclu	[4574]	bon_marché
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-110	donc il a pris le couloir	donc il a pris le couloir	[9839, 6480, 10148, 8476, 16315]	passé il prendre le couloir
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-342	elle hésitait il était beau le soldat	elle hésitait il était beau le soldat	[9839, 7028, 11696, 6480, 36480, 11194, 8476, 2797]	passé elle doute il être beau le soldat
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-133	donc il a cherché une cachette	donc il a cherché une cachette	[9839, 6480, 6947, 8474]	passé il chercher une
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-121	et le rouge-gorge il s'empresse de partir par la fenêtre	et le rouge-gorge il s'empresse de partir par la fenêtre	[11399, 8476, 3332, 6480, 7074, 2432, 7212, 8476, 2611]	et le gorge il de partir par le fenêtre
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-254	et l'oiseau voletait partout	et l'oiseau voletait partout	[11399, 9839, 8476, 2490, 10188]	et passé le oiseau parcourir
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-386	ouh alors le diable il a commencé à se démener	ouh alors le diable il a commencé à se démener	[8476, 37515, 9839, 6480, 5431, 7041]	le correfoc passé il commencer à
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-7	et ça fait longtemps qu'il est là	et ça fait longtemps qu'il est là	[11399, 6906, 6190, 37678, 11351, 6480, 36480, 5375]	et celle-là faire longtemps que il être là
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-222	et hélène la magique	et hélène la magique	[11399, 36935]	et haut_du_corps
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-85	et alors j'aimerais bien que tu les surveilles le soldat qui dit ben moi la surveillance ça me connaît	et alors j'aimerais bien que tu les surveilles le soldat qui dit ben moi la surveillance ça me connaît	[11399, 9839, 6632, 37721, 11185, 6625, 8477, 16907, 8476, 2797, 11351, 9693, 6632, 8476, 6906, 6632, 8456]	et passé me aimer bien_que toi les surveiller le soldat que dire me le celle-là me connaître
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-442	ah je sais il a rien dit il s'est dirigé vers le soldat il lui a donné une bonne claque	ah je sais il a rien dit il s'est dirigé vers le soldat il lui a donné une bonne claque	[9839, 6632, 16885, 6480, 29839, 9693, 6480, 8994, 7125, 8476, 2797, 6480, 6481, 17040, 8474, 34641, 29262]	passé me savoir il rien dire il guider vers le soldat il lui donner une exact 12
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-111	mais le sermon continuait s'étirait dans la nuit	mais le sermon continuait s'étirait dans la nuit	[11377, 9839, 8476, 24998, 28625, 7034, 8476, 26997]	cependant passé le continuer s'étirer dans le nuit
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-11	il est plus puissant et plus riche que tous les rois d'europe de ce temps-là	il est plus puissant et plus riche que tous les rois d'europe de ce temps-là	[6480, 36480, 5508, 11399, 5508, 37803, 11351, 5596, 8477, 5563, 7074, 5468, 7074, 16080, 22631, 5375]	il être plus et plus riche que tout les roi de europe de ce époque là
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-47	voilà le charretier assis à la table familiale de l'orfèvre un repas plantureux	voilà le charretier assis à la table familiale de l'orfèvre un repas plantureux	[8476, 6611, 8476, 36655, 6964, 7074, 8476, 37779, 2627, 4611]	le asseoir le à_table domicile de le quelqu'un un déjeuner
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-124	la croupe d'une main quelque peu nostalgique	la croupe d'une main quelque peu nostalgique	[8476, 3332, 7074, 8474, 2928, 5374, 5546, 32360]	le gorge de une main plusieurs peu manquer
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-72	ne se trouvait pas tout à fait dans les mêmes dispositions d'esprit	ne se trouvait pas tout à fait dans les mêmes dispositions d'esprit	[36392, 5526, 5596, 7041, 7034, 8477, 4667, 32394, 32675, 7074]	se_trouver non tout à dans les même différent position de
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-94	et dans le noir il a sermonné le charretier malheureux	et dans le noir il a sermonné le charretier malheureux	[11399, 7034, 8476, 2886, 9839, 6480, 16899, 8476, 35545]	et dans le noir passé il chuchoter le malheureux
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-79	le mari quant à lui ronflait comme un sonneur de notre-dame	le mari quant à lui ronflait comme un sonneur de notre-dame	[9839, 8476, 11550, 7041, 6481, 22094, 12313, 2627, 7074, 37779]	passé le mari à lui ronfler comme un de quelqu'un
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-109	mais rien de tel que de la faire jouer à ce petit jeu-là	mais rien de tel que de la faire jouer à ce petit jeu-là	[11377, 29839, 7074, 4667, 11351, 7074, 8476, 6190, 23392, 7041, 16080, 4716, 9810, 5375]	cependant rien de même que de le faire jouer à ce petit jeu là
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-89	calculant bien son coup	calculant bien son coup	[8518, 5397, 12272, 25944, 3417]	calculer heureusement son coup !
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-67	mais dans le mouvement elle n'a pas pu empêcher que son gros derrière se trouve spontanément placé juste à la hauteur du giron du charretier l'orfèvre bien bu	mais dans le mouvement elle n'a pas pu empêcher que son gros derrière se trouve spontanément placé juste à la hauteur du giron du charretier l'orfèvre bien bu	[11377, 7034, 8476, 25656, 9839, 7028, 35949, 5526, 11351, 12272, 25133, 5443, 36392, 6989, 21381, 7041, 8476, 8013, 7074, 34969, 7074, 36935]	cependant dans le mouvement passé elle pouvoir non que son gros derrière se_trouver mettre juste à le hauteur de crâne_de_tyrannosaure_rex de haut_du_corps
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-38	et il fallait chaque jour à l'orfèvre de grandes quantités de charbon de bois	et il fallait chaque jour à l'orfèvre de grandes quantités de charbon de bois	[11399, 15523, 5596, 37371, 7041, 8476, 7074, 4658, 7073, 7074, 5943, 7074, 2886]	et devoir tout jour à le de grand combien_y_en_a-t-il_? de charbon de noir
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-80	et il aurait dormi tout droit jusqu'au matin s'il n'avait pas eu posé sur la poitrine la tête de sa femme	et il aurait dormi tout droit jusqu'au matin s'il n'avait pas eu posé sur la poitrine la tête de sa femme	[11399, 9839, 6480, 2369, 5596, 11709, 25704, 6481, 6480, 32761, 25347, 5526, 5451, 8476, 2853, 8476, 2673, 7074, 12272, 24621]	et passé il dormir tout au matin lui il avoir poser non sur le poitrine le tête de son femme
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-15	à sa table en train de souper il a invité une quinzaine de seigneurs qui sont ses vassaux mais qui sont ses complices aussi	à sa table en train de souper il a invité une quinzaine de seigneurs qui sont ses vassaux mais qui sont ses complices aussi	[12272, 36655, 4592, 9839, 6480, 16717, 8474, 7074, 36942, 11351, 36480, 12276, 11377, 11351, 36480, 12276]	son à_table dîner passé il inviter une de aristocratique que être ses cependant que être ses
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-50	quand la cloche a sonné minuit tout le monde était bien surpris de ne pas avoir vu le temps passer l'orfèvre	quand la cloche a sonné minuit tout le monde était bien surpris de ne pas avoir vu le temps passer l'orfèvre	[32874, 9839, 8476, 5938, 31947, 29468, 36081, 5397, 9036, 7074, 6564, 5526, 8476, 22631, 31999, 8476, 11705]	quand passé le cloche sonner midi tout_le_monde heureusement surprendre de voir non le époque passer le améliorer
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-58	lui il aurait eu dormi sur un banc ou dans le foin de la grange	lui il aurait eu dormi sur un banc ou dans le foin de la grange	[6481, 9839, 6480, 2369, 5451, 2627, 3255, 11317, 7034, 8476, 7074, 8476, 27810]	lui passé il dormir sur un banc ou dans le de le grange
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-102	vous savez ce qui se serait passé hein	vous savez ce qui se serait passé hein	[9839, 7304, 16885, 16080, 11351, 31999]	passé vous savoir ce que passer
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-3	nous sommes au quinzième siècle en bourgogne au quinzième siècle	nous sommes au quinzième siècle en bourgogne au quinzième siècle	[31672, 36480, 11709, 11709, 2704, 11709]	nous être au au ville au
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-97	je vous trouve bien insensé de vouloir poinçonner ma femme sans être orfèvre en la matière	je vous trouve bien insensé de vouloir poinçonner ma femme sans être orfèvre en la matière	[6632, 7304, 24742, 5397, 7074, 5441, 12264, 24621, 7813, 36480, 33972, 11709, 8476]	me vous trouver heureusement de vouloir mon femme sans être psychopédagogue au le
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-105	et même de ses deux mains elle vous aurait arraché au moins les deux yeux	et même de ses deux mains elle vous aurait arraché au moins les deux yeux	[11399, 4667, 7074, 12276, 4890, 9830, 9839, 7028, 7304, 7013, 11709, 5512, 5367, 2876]	et même de ses 2 mains passé elle vous arracher au moins à_côté_de yeux
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-51	alors a proposé au charretier de passer la nuit sous son toit les rues n'étant pas sûres à cette heure tardive	alors a proposé au charretier de passer la nuit sous son toit les rues n'étant pas sûres à cette heure tardive	[11576, 11709, 37779, 7074, 31999, 8476, 26997, 12272, 2584, 8477, 2299, 36480, 5526, 8715, 7041, 8476, 7129]	proposer au quelqu'un de passer le nuit son toit les rue être non vérité à le heure
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-93	sans aucun ménagement il a fait déguerpir l'étalon de la prairie où il gambadait	sans aucun ménagement il a fait déguerpir l'étalon de la prairie où il gambadait	[7813, 5800, 9839, 6480, 6190, 8476, 25640, 7074, 8476, 2683, 7764, 6480]	sans aucun passé il faire le bêtes de le campagne où il
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-69	bien mangé n'a pas tardé à succomber au plus profond sommeil	bien mangé n'a pas tardé à succomber au plus profond sommeil	[5397, 9839, 38413, 5526, 7041, 11709, 5508]	heureusement passé manger non à au plus
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-43	se sont refermées derrière lui comme chaque soir en ce temps-là	se sont refermées derrière lui comme chaque soir en ce temps-là	[5443, 6481, 12313, 5596, 26997, 11709, 16080, 22631, 5375]	derrière lui comme tout nuit au ce époque là
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-29	il y avait à paris du côté de la porte de la chapelle	il y avait à paris du côté de la porte de la chapelle	[9001, 7041, 10271, 7074, 5367, 7074, 8476, 3244, 7074, 8476, 29963]	il_y_a à paris de à_côté_de de le porte de le chapelle
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-113	il faut vous dire que le soleil là-bas du côté d'aubervilliers suivait toute la conversation	il faut vous dire que le soleil là-bas du côté d'aubervilliers suivait toute la conversation	[15523, 7304, 9693, 11351, 9839, 8476, 7252, 5375, 7074, 5367, 7074, 2704, 27331, 5596, 8476, 23402]	devoir vous dire que passé le soleil là de à_côté_de de ville suivre tout le dialogue
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-1	imaginez nous sommes en mille quatre cent soixante-sept	imaginez nous sommes en mille quatre cent soixante-sept	[37062, 31672, 36480, 11709, 3417]	imaginer nous être au !
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-53	l'orfèvre était bien obligé de faire partager au charretier le lit que lui-même occupait avec son épouse en homme de bon sens qu'aucune espèce de soupçon	l'orfèvre était bien obligé de faire partager au charretier le lit que lui-même occupait avec son épouse en homme de bon sens qu'aucune espèce de soupçon	[9839, 8476, 36480, 5397, 15525, 7074, 6190, 26377, 11709, 11209, 8476, 2304, 11351, 6481, 37701, 7064, 12272, 8640, 11709, 4665, 7074, 34641, 30196, 11351, 5800, 7074]	passé le être heureusement obliger de faire partager au chasseuse le lit que lui occuper avec son épouse au homme de exact sens que aucun de
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-60	fait rentrer tout le charbon nécessaire et de finir à temps une production qu'il souhaitait vendre à un bon prix	fait rentrer tout le charbon nécessaire et de finir à temps une production qu'il souhaitait vendre à un bon prix	[6190, 29714, 5596, 8476, 5943, 11399, 7074, 28429, 7041, 22631, 8474, 17032, 6480, 32816, 6652, 7041, 2627, 34641, 9874]	faire rentrer_à_la_maison tout le charbon et de finir à époque une élaboration il désirer vendre à un exact prix
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-49	poisson grillé chapon gigot fromages excellents le tout arrosé tant et plus de bon vin de bourgogne chaleureux et coloré	poisson grillé chapon gigot fromages excellents le tout arrosé tant et plus de bon vin de bourgogne chaleureux et coloré	[29044, 37596, 5389, 2541, 32340, 8476, 5596, 2816, 7168, 11399, 5508, 7074, 34641, 2614, 7074, 2704, 11399]	poisson_grillé chapon rôti fromage bon le tout arroser nombreux et plus de exact vin de ville et
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-6	elle continue elle traverse la champagne la picardie l'artois	elle continue elle traverse la champagne la picardie l'artois	[7028, 24998, 7028, 37344, 8476, 3009, 8476, 2704, 8476, 2704]	elle continuer elle traverser le champagne le ville le ville
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-21	chaque soir	chaque soir	[5596, 26997]	tout nuit
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-17	et ils aiment bien s'amuser	et ils aiment bien s'amuser	[11399, 7032, 37721, 5397, 8992]	et ils aimer heureusement s'amuser
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-22	lorsqu'il y a ce souper	lorsqu'il y a ce souper	[9001, 16080, 4592]	il_y_a ce dîner
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-36	la maison en était remplie	la maison en était remplie	[8476, 2317, 11709, 38805]	le maison au remplir
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-61	le charretier a fini par céder qu'est-ce que vous auriez fait à sa place hein	le charretier a fini par céder qu'est-ce que vous auriez fait à sa place hein	[9839, 8476, 37779, 28429, 7212, 37143, 3418, 7304, 6190, 7041, 12272, 9819]	passé le quelqu'un finir par ouvrir_les_rideaux est-ce_que vous faire à son place
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-64	quand celle-ci a senti que le charretier à cause du froid ou de l'étroitesse du lit se rapprochait d'elle	quand celle-ci a senti que le charretier à cause du froid ou de l'étroitesse du lit se rapprochait d'elle	[32874, 9839, 7095, 25275, 11351, 8476, 7212, 35589, 11317, 7074, 8476, 4643, 7074, 2304, 6878, 7074, 7028]	quand passé celui-là sentir que le par froid ou de le étroit de lit se_rapprocher de elle
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-31	et dans l'après-midi du cinq mai mille quatre cent quarante-six ce riche orfèvre était pensif	et dans l'après-midi du cinq mai mille quatre cent quarante-six ce riche orfèvre était pensif	[11399, 7034, 8476, 7268, 7074, 6979, 35925, 29334, 16080, 37803, 9839, 36480]	et dans le après-midi de 5 mai 46 ce riche passé être
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-103	vous le savez silence lourd sur l'édredon du charretier	vous le savez silence lourd sur l'édredon du charretier	[7304, 8476, 16885, 5936, 27025, 5451, 8476, 16297, 7074, 36935]	vous le savoir silence lourd sur le couette de haut_du_corps
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-129	et puis à la table du duc de bourgogne on en a longtemps débattu	et puis à la table du duc de bourgogne on en a longtemps débattu	[8476, 36655, 7074, 7074, 9839, 31672, 11709, 37678]	le à_table de de passé nous au longtemps
cefc-frenchoralnarrative-Mastre_106-1_CONTE_DE_BOURGOGNE_1-125	et puis il est parti trois semaines après l'orfèvre	et puis il est parti trois semaines après l'orfèvre	[9839, 6480, 2432, 35681, 7244, 32749, 8476, 37779]	passé il partir 3 semaines après le quelqu'un
