file	time	user	text	pictos_grammar	pictos_annot	pictos_grammar_tokens	pictos_annot_token	corpus_name
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691141428372.json	1691141428.0	cécile	enfin en même temps tu vois j'étais euh un peu occupée à autre chose	['11709', '4667', '22631', '9839', '11617', '6632', '36480', '29105', '7041', '17054']	['11709', '4667', '22631', '9839', '11617', '6632', '36480', '29105', '7041', '17054']	['au', 'même', 'époque', 'passé', 'tu_vois', 'me', 'être', 'seconde', 'à', 'autre']	['au', 'même', 'époque', 'passé', 'tu_vois', 'me', 'être', 'seconde', 'à', 'autre']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690904520270.json	1690904520.0	chloé	mais après ils m'ont sorti hein	['11377', '32749', '9839', '7032', '6632', '5568']	['11377', '32749', '9839', '7032', '6632', '5568']	['cependant', 'après', 'passé', 'ils', 'me', 'sortir']	['cependant', 'après', 'passé', 'ils', 'me', 'sortir']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691064444503.json	1691064444.0	chloé	et toi	['11399', '6625']	['11399', '6625']	['et', 'toi']	['et', 'toi']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691053896432.json	1691053896.0	cécile	oui mais c'est pas le bureau là	['5584', '11377', '7095', '36480', '5526', '8476', '2916', '5375']	['5584', '11377', '7095', '36480', '5526', '8476', '2916', '5375']	['oui', 'cependant', 'celui-là', 'être', 'non', 'le', 'bureau', 'là']	['oui', 'cependant', 'celui-là', 'être', 'non', 'le', 'bureau', 'là']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142963350.json	1691142963.0	chloé	oh c'-~ le soir je rentre dans la chambre	['8476', '26997', '6632', '29714', '7034', '8476', '33068']	['8476', '26997', '6632', '29714', '7034', '8476', '33068']	['le', 'nuit', 'me', 'rentrer_à_la_maison', 'dans', 'le', 'chambre']	['le', 'nuit', 'me', 'rentrer_à_la_maison', 'dans', 'le', 'chambre']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142288880.json	1691142288.0	cécile	enfin je sais pas si il y a des loups au canada	['6632', '16885', '5526', '28359', '9001', '5374', '5892', '11709', '8057']	['6632', '16885', '5526', '28359', '9001', '5374', '5892', '11709', '8057']	['me', 'savoir', 'non', 'si', 'il_y_a', 'plusieurs', 'loup', 'au', 'canada']	['me', 'savoir', 'non', 'si', 'il_y_a', 'plusieurs', 'loup', 'au', 'canada']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691141939026.json	1691141939.0	chloé	puis euh mes pieds ils commençaient à partir des étriers	['35949', '12266', '37227', '9839', '7032', '5431', '7041', '2432', '7074']	['12266', '37227', '9839', '7032', '5431', '7041', '2432', '7074']	['pouvoir', 'mes', 'pieds', 'passé', 'ils', 'commencer', 'à', 'partir', 'de']	['mes', 'pieds', 'passé', 'ils', 'commencer', 'à', 'partir', 'de']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690969981598.json	1690969981.0	chloé	non non l'amour fait que c'est pas une contrainte	['5525', '8476', '37799', '6190', '11351', '7095', '36480', '5526', '8474']	['5525', '8476', '37799', '6190', '11351', '7095', '36480', '5526', '8474']	['non', 'le', 'chéri', 'faire', 'que', 'celui-là', 'être', 'non', 'une']	['non', 'le', 'chéri', 'faire', 'que', 'celui-là', 'être', 'non', 'une']	coralrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690969864485.json	1690969864.0	chloé	je sais pas s'il y a un amour particulier	['6632', '16885', '5526', '6481', '9001', '2627', '37799']	['6632', '16885', '5526', '9001', '2627', '37799']	['me', 'savoir', 'non', 'lui', 'il_y_a', 'un', 'chéri']	['me', 'savoir', 'non', 'il_y_a', 'un', 'chéri']	coralrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908203040.json	1690908203.0	chloé	oui non c'est méchant avec	['5584', '5525', '7095', '36480', '32526', '7064']	['5584', '5525', '7095', '36480', '32526', '7064']	['oui', 'non', 'celui-là', 'être', 'méchant', 'avec']	['oui', 'non', 'celui-là', 'être', 'méchant', 'avec']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691138893753.json	1691138893.0	cécile	je connais pas l'bordelais	['6632', '8456', '5526', '8476', '2704']	['6632', '8456', '5526', '8476', '2704']	['me', 'connaître', 'non', 'le', 'ville']	['me', 'connaître', 'non', 'le', 'ville']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691057564180.json	1691057564.0	chloé	et son nouveau maître tous les jours le frappait	['11399', '12272', '11316', '2457', '5596', '9839', '8477', '7022', '8476', '4714']	['11399', '12272', '11316', '2457', '5596', '9839', '8477', '7022', '8476', '4714']	['et', 'son', 'nouveau', 'maître', 'tout', 'passé', 'les', 'journée', 'le', 'frapper']	['et', 'son', 'nouveau', 'maître', 'tout', 'passé', 'les', 'journée', 'le', 'frapper']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690909150370.json	1690909150.0	chloé	parce que tout le monde me le demande en fait oui comment c'était	['11348', '9839', '36081', '6632', '8476', '7217', '5584', '22619', '7095', '36480']	['11348', '9839', '36081', '6632', '8476', '7217', '5584', '22619', '7095', '36480']	['parce_que', 'passé', 'tout_le_monde', 'me', 'le', 'question', 'oui', 'comment', 'celui-là', 'être']	['parce_que', 'passé', 'tout_le_monde', 'me', 'le', 'question', 'oui', 'comment', 'celui-là', 'être']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908124895.json	1690908124.0	cécile	c'est vrai que tout à l'heure on va en boîte	['7095', '36480', '8715', '11351', '5596', '7041', '8476', '7129', '31672', '8142', '11709', '5935']	['7095', '36480', '8715', '11351', '7129', '31672', '8142', '11709', '24795']	['celui-là', 'être', 'vérité', 'que', 'tout', 'à', 'le', 'heure', 'nous', 'aller', 'au', 'boîte']	['celui-là', 'être', 'vérité', 'que', 'heure', 'nous', 'aller', 'au', 'composition']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054116662.json	1691054116.0	chloé	oui il est fermé	['5584', '6480', '36480', '4596']	['5584', '6480', '36480', '4596']	['oui', 'il', 'être', 'fermé']	['oui', 'il', 'être', 'fermé']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691138890650.json	1691138890.0	cécile	tu es né à nancy tu es né à nancy	['9839', '6625', '8176', '7041', '2704', '6625', '8176', '7041', '2704']	['9839', '6625', '8176', '7041', '2704', '6625', '8176', '7041', '2704']	['passé', 'toi', 'naître', 'à', 'ville', 'toi', 'naître', 'à', 'ville']	['passé', 'toi', 'naître', 'à', 'ville', 'toi', 'naître', 'à', 'ville']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152950117.json	1691152950.0	chloé	poupinette je ne fais plus la garderie	['37779', '6632', '6190', '5508', '8476', '29853']	['37779', '6632', '6190', '5526', '8476', '29853']	"[""quelqu'un"", 'me', 'faire', 'plus', 'le', 'école_maternelle']"	"[""quelqu'un"", 'me', 'faire', 'non', 'le', 'école_maternelle']"	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691065120559.json	1691065120.0	chloé	alors oui	['5584']	['5584']	['oui']	['oui']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690904846978.json	1690904846.0	cécile	je me suis jamais dit oui je suis plus je suis pas plus français qu'	['9839', '6632', '5527', '9693', '5584', '6632', '36480', '5508', '6632', '36480', '5526', '5508', '36367']	['9839', '6632', '5527', '9693', '5584', '6632', '36480', '5508', '6632', '36480', '5526', '5508', '36367']	['passé', 'me', 'jamais', 'dire', 'oui', 'me', 'être', 'plus', 'me', 'être', 'non', 'plus', 'français']	['passé', 'me', 'jamais', 'dire', 'oui', 'me', 'être', 'plus', 'me', 'être', 'non', 'plus', 'français']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907657537.json	1690907657.0	cécile	ça ça me dit rien	['6906', '6632', '9693', '29839']	['6906', '6632', '9693', '29839']	['celle-là', 'me', 'dire', 'rien']	['celle-là', 'me', 'dire', 'rien']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152126594.json	1691152126.0	cécile	nous en arrivons ainsi à l'espace national	['31672', '11709', '16807', '7041', '8476', '35431']	['31672', '11709', '16807', '7041', '8476', '35431']	['nous', 'au', 'arrive', 'à', 'le', 'comme']	['nous', 'au', 'arrive', 'à', 'le', 'comme']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691062791400.json	1691062791.0	cécile	il a dit oh	['9839', '6480', '9693']	['9839', '6480', '9693']	['passé', 'il', 'dire']	['passé', 'il', 'dire']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691058084709.json	1691058084.0	chloé	vas-tu t'acheter esclave	['8142', '6625', '6457', '37779', '3417']	['8142', '6625', '6457', '37779']	"['aller', 'toi', 'acheter', ""quelqu'un"", '!']"	"['aller', 'toi', 'acheter', ""quelqu'un""]"	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690983561536.json	1690983561.0	cécile	et puis il y avait ils avaient même failli avoir euh	['9001', '7032', '4667', '10178', '32761']	['9001', '7032', '4667', '32761']	['il_y_a', 'ils', 'même', 'secourir', 'avoir']	['il_y_a', 'ils', 'même', 'avoir']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690965021070.json	1690965021.0	cécile	hier soir	['38279', '26997']	['38279', '26997']	['hier', 'nuit']	['hier', 'nuit']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691065074032.json	1691065074.0	chloé	donc je l'ai remonté encore je pense jusqu'à quinze oui seize dix-sept ans	['9839', '6632', '8476', '6617', '37163', '6632', '36877', '5584', '29270', '29272', '6903']	['9839', '6632', '8476', '6617', '37163', '6632', '36877', '5584', '29270', '29272', '6903']	['passé', 'me', 'le', 'monter', 'une_autre_fois', 'me', 'penser_à', 'oui', '16', '17', 'année']	['passé', 'me', 'le', 'monter', 'une_autre_fois', 'me', 'penser_à', 'oui', '16', '17', 'année']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691064515833.json	1691064515.0	chloé	ça fait quatre ans quoi	['6906', '6190', '35665', '6903', '22620']	['6906', '6190', '35665', '6903', '22620']	['celle-là', 'faire', '4', 'année', 'quoi']	['celle-là', 'faire', '4', 'année', 'quoi']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142749669.json	1691142749.0	chloé	c'est euh	['7095', '36480']	['7095', '36480']	['celui-là', 'être']	['celui-là', 'être']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690903452505.json	1690903452.0	chloé	le territoire était espagnol	['9839', '8476', '36345', '36480', '11533']	['9839', '8476', '36345', '36480', '11533']	['passé', 'le', 'association', 'être', 'espagnol']	['passé', 'le', 'association', 'être', 'espagnol']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139841319.json	1691139841.0	cécile	ça c'est pourri ça par contre	['6906', '7095', '36480', '6906', '7212', '7067']	['6906', '7095', '36480', '30964', '6906', '7212', '7067']	['celle-là', 'celui-là', 'être', 'celle-là', 'par', 'contre']	['celle-là', 'celui-là', 'être', 'dégoût', 'celle-là', 'par', 'contre']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152841433.json	1691152841.0	chloé	oui de m de l de sur le côté	['5584', '7074', '3033', '7074', '5451', '8476', '5367']	['5584', '7074', '3033', '7074', '5451', '8476', '5367']	['oui', 'de', 'l', 'de', 'sur', 'le', 'à_côté_de']	['oui', 'de', 'l', 'de', 'sur', 'le', 'à_côté_de']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691063824193.json	1691063824.0	cécile	et un matin j'ai frappé à la porte d'une grande demeure presqu'un palais	['11399', '2627', '25704', '9839', '6632', '7041', '37139', '7074', '8474', '4658', '2317', '2627', '25289']	['11399', '2627', '25704', '9839', '6632', '37139', '7074', '8474', '4658', '2317', '2627', '17279']	['et', 'un', 'matin', 'passé', 'me', 'à', 'donner_un_coup_de_pied_dans_la_porte', 'de', 'une', 'grand', 'maison', 'un', 'palais']	['et', 'un', 'matin', 'passé', 'me', 'donner_un_coup_de_pied_dans_la_porte', 'de', 'une', 'grand', 'maison', 'un', 'palais']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690989227574.json	1690989227.0	chloé	voilà donc c'est nous avons attendu là euh le premier avion du du point d'ailleurs	['11611', '7095', '36480', '9839', '31672', '28677', '5375', '8476', '4726', '2264', '7074', '3218', '7074', '3417']	['11611', '7095', '36480', '9839', '31672', '28677', '5375', '8476', '4726', '2264', '7074', '3218', '7074', '3417']	"[""qu'as-tu_dit?"", 'celui-là', 'être', 'passé', 'nous', 'attendre', 'là', 'le', 'premier', 'avion', 'de', 'point', 'de', '!']"	"[""qu'as-tu_dit?"", 'celui-là', 'être', 'passé', 'nous', 'attendre', 'là', 'le', 'premier', 'avion', 'de', 'point', 'de', '!']"	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691069009321.json	1691069009.0	cécile	pas non	['5525']	['5525']	['non']	['non']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139399774.json	1691139399.0	cécile	l'accent marseillais eux ils mettent des e où il y en a pas	['8476', '7033', '7032', '6989', '5374', '3096', '7764', '11709', '9001', '5526']	['8476', '7033', '7032', '6989', '5374', '3096', '7764', '11709', '9001', '5526']	['le', 'eux', 'ils', 'mettre', 'plusieurs', 'e', 'où', 'au', 'il_y_a', 'non']	['le', 'eux', 'ils', 'mettre', 'plusieurs', 'e', 'où', 'au', 'il_y_a', 'non']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054065982.json	1691054065.0	chloé	oui je vais voir d'accord	['5584', '9829', '6632', '6564', '31410']	['5584', '9829', '6632', '6564', '31410']	"['oui', 'prochain', 'me', 'voir', ""d'accord""]"	"['oui', 'prochain', 'me', 'voir', ""d'accord""]"	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690988197301.json	1690988197.0	chloé	il il	['6480']	['6480']	['il']	['il']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690905513187.json	1690905513.0	chloé	tu as besoin d'argent	['6625', '37160', '7074', '4630']	['6625', '37160', '7074', '4630']	['toi', 'besoin', 'de', 'argent']	['toi', 'besoin', 'de', 'argent']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142238522.json	1691142238.0	chloé	un peu non	['29105', '5525']	['29105', '5525']	['seconde', 'non']	['seconde', 'non']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691066068097.json	1691066068.0	cécile	et puis euh il a été construit	['6480', '2713']	['6480', '2713']	['il', 'bâtir']	['il', 'bâtir']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691063639425.json	1691063639.0	cécile	le lendemain de sa mort	['8476', '38278', '7074', '12272', '8172']	['8476', '38278', '7074', '12272', '8172']	['le', 'lendemain', 'de', 'son', 'mort']	['le', 'lendemain', 'de', 'son', 'mort']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690904798041.json	1690904798.0	cécile	nous ils nous aidaient pas ils étaient avec leurs livres	['31672', '9839', '7032', '31672', '4570', '5526', '7032', '36480', '7064', '12278', '6641']	['31672', '9839', '7032', '31672', '4570', '5526', '7032', '36480', '7064', '12278', '6641']	['nous', 'passé', 'ils', 'nous', 'aider', 'non', 'ils', 'être', 'avec', 'leurs', 'livres']	['nous', 'passé', 'ils', 'nous', 'aider', 'non', 'ils', 'être', 'avec', 'leurs', 'livres']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690905903864.json	1690905903.0	chloé	d'accord au moins c'était clair	['31410', '11709', '5512', '9839', '7095', '36480', '25958']	['31410', '11709', '5512', '9839', '7095', '36480', '25958']	"[""d'accord"", 'au', 'moins', 'passé', 'celui-là', 'être', 'clair']"	"[""d'accord"", 'au', 'moins', 'passé', 'celui-là', 'être', 'clair']"	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691070098150.json	1691070098.0	cécile	donc elle a suivi une formation formation au nnaammee	['9839', '7028', '27331', '8474', '8098', '11709', '12333']	['9839', '7028', '27331', '8474', '8098', '11709', '12333']	['passé', 'elle', 'suivre', 'une', 'éducation', 'au', 'association']	['passé', 'elle', 'suivre', 'une', 'éducation', 'au', 'association']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690976801987.json	1690976801.0	cécile	parle un peu de ça	['6517', '29105', '7074', '6906', '3417']	['6517', '29105', '7074', '6906', '3417']	['parler', 'seconde', 'de', 'celle-là', '!']	['parler', 'seconde', 'de', 'celle-là', '!']	coralrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690988073568.json	1690988073.0	chloé	être les ancêtres des des personnes du village	['36480', '8477', '7074', '5374', '34560', '7074', '38586']	['36480', '8477', '7074', '5374', '34560', '7074', '38586']	['être', 'les', 'de', 'plusieurs', 'personne', 'de', 'village']	['être', 'les', 'de', 'plusieurs', 'personne', 'de', 'village']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054464491.json	1691054464.0	chloé	une fois	['27385']	['27385']	['fois']	['fois']	fleuron
